,Country Name,Country Code,Series Name,2014,2015,2016,2017,2018,2019
2627,Malawi,MWI,Unemployment with basic education (% of total labor force with basic education),..,..,..,3.410000086,..,..
2628,Malawi,MWI,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,3.910000086,..,..
2629,Malawi,MWI,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,2.920000076,..,..
2630,Malawi,MWI,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,5.519999981,..,..
2631,Malawi,MWI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,9.319999695,..,..
2632,Malawi,MWI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,3.609999895,..,..
2633,Malawi,MWI,"Interest rate spread (lending rate minus deposit rate, %)",..,..,..,..,..,..
2634,Malawi,MWI,Average time to clear exports through customs (days),11.4,..,..,..,..,..
2635,Malawi,MWI,Logistics performance index: Overall (1=low to 5=high),2.813029,..,..,..,2.59,..
2636,Malawi,MWI,"Time to export, border compliance (hours)",85.11765,85.11765,85.11765,78.11765,78.11765,78.11765
2637,Malawi,MWI,"Time to export, documentary compliance (hours)",83,83,83,75,75,75
2638,Malawi,MWI,"Time to import, border compliance (hours)",63.69231,63.69231,63.69231,55.03846,55.03846,55.03846
2639,Malawi,MWI,"Time to import, documentary compliance (hours)",63.46154,63.46154,63.46154,55,55,55
2640,Malaysia,MYS,Cost of business start-up procedures (% of GNI per capita),7.2,6.7,13.7,12.7,11.6,11.1
2641,Malaysia,MYS,"Cost of business start-up procedures, female (% of GNI per capita)",7.2,6.7,13.7,12.7,11.6,11.1
2642,Malaysia,MYS,"Cost of business start-up procedures, male (% of GNI per capita)",7.2,6.7,13.7,12.7,11.6,11.1
2643,Malaysia,MYS,Time required to start a business (days),7.5,7.5,23.5,23.5,13.5,17.5
2644,Malaysia,MYS,"Time required to start a business, female (days)",8,8,24,24,14,18
2645,Malaysia,MYS,"Time required to start a business, male (days)",7,7,23,23,13,17
2646,Malaysia,MYS,Unemployment with advanced education (% of total labor force with advanced education),..,3.579999924,4.050000191,..,4.039999962,3.859999895
2647,Malaysia,MYS,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,4.039999962,4.460000038,..,4.550000191,4.239999771
2648,Malaysia,MYS,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,3.119999886,3.640000105,..,3.569999933,3.5
2649,Malaysia,MYS,Unemployment with basic education (% of total labor force with basic education),..,1.899999976,2.069999933,..,2.069999933,2.200000048
2650,Malaysia,MYS,"Unemployment with basic education, female (% of female labor force with basic education)",..,1.75999999,2.529999971,..,1.960000038,1.629999995
2651,Malaysia,MYS,"Unemployment with basic education, male (% of male labor force with basic education)",..,1.960000038,1.860000014,..,2.119999886,2.450000048
2652,Malaysia,MYS,Unemployment with intermediate education (% of total labor force with intermediate education),..,3.720000029,4.099999905,..,3.569999933,3.529999971
2653,Malaysia,MYS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,4.010000229,4.440000057,..,3.690000057,3.630000114
2654,Malaysia,MYS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,3.539999962,3.900000095,..,3.5,3.470000029
2655,Malaysia,MYS,"Interest rate spread (lending rate minus deposit rate, %)",1.538917213,1.430887821,1.503031036,1.68355942,1.784996662,1.893502324
2656,Malaysia,MYS,Average time to clear exports through customs (days),..,6.3,..,..,..,4.6
2657,Malaysia,MYS,Logistics performance index: Overall (1=low to 5=high),3.590425,..,3.426307,..,3.22,..
2658,Malaysia,MYS,"Time to export, border compliance (hours)",48,48,48,45,28,28
2659,Malaysia,MYS,"Time to export, documentary compliance (hours)",10,10,10,10,10,10
2660,Malaysia,MYS,"Time to import, border compliance (hours)",72,72,72,69,36,36
2661,Malaysia,MYS,"Time to import, documentary compliance (hours)",10,10,10,10,6.5,6.5
2662,Maldives,MDV,Cost of business start-up procedures (% of GNI per capita),6.2,4.9,5.2,4.7,4,4.1
2663,Maldives,MDV,"Cost of business start-up procedures, female (% of GNI per capita)",6.2,4.9,5.2,4.7,4,4.1
2664,Maldives,MDV,"Cost of business start-up procedures, male (% of GNI per capita)",6.2,4.9,5.2,4.7,4,4.1
2665,Maldives,MDV,Time required to start a business (days),12,12,12,12,12,12
2666,Maldives,MDV,"Time required to start a business, female (days)",12,12,12,12,12,12
2667,Maldives,MDV,"Time required to start a business, male (days)",12,12,12,12,12,12
2668,Maldives,MDV,Unemployment with advanced education (% of total labor force with advanced education),0.959999979,..,3.400000095,..,..,2.599999905
2669,Maldives,MDV,"Unemployment with advanced education, female (% of female labor force with advanced education)",1.799999952,..,4.360000134,..,..,2.680000067
2670,Maldives,MDV,"Unemployment with advanced education, male (% of male labor force with advanced education)",0.629999995,..,2.339999914,..,..,2.529999971
2671,Maldives,MDV,Unemployment with basic education (% of total labor force with basic education),5.590000153,..,8.859999657,..,..,5.179999828
2672,Maldives,MDV,"Unemployment with basic education, female (% of female labor force with basic education)",6.96999979,..,7.650000095,..,..,4.320000172
2673,Maldives,MDV,"Unemployment with basic education, male (% of male labor force with basic education)",4.860000134,..,9.569999695,..,..,5.739999771
2674,Maldives,MDV,Unemployment with intermediate education (% of total labor force with intermediate education),4.559999943,..,5.889999866,..,..,4.78000021
2675,Maldives,MDV,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",5.619999886,..,4.440000057,..,..,4.139999866
2676,Maldives,MDV,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",3.940000057,..,7.21999979,..,..,5.349999905
2677,Maldives,MDV,"Interest rate spread (lending rate minus deposit rate, %)",7.278557268,6.98416312,6.980682961,6.579773924,7.017775508,8.049236729
2678,Maldives,MDV,Average time to clear exports through customs (days),..,..,..,..,..,..
2679,Maldives,MDV,Logistics performance index: Overall (1=low to 5=high),2.747544,..,2.513077,..,2.67,..
2680,Maldives,MDV,"Time to export, border compliance (hours)",42,42,42,42,42,42
2681,Maldives,MDV,"Time to export, documentary compliance (hours)",48,48,48,48,48,48
2682,Maldives,MDV,"Time to import, border compliance (hours)",100,100,100,100,100,100
2683,Maldives,MDV,"Time to import, documentary compliance (hours)",61.33333,61.33333,61.33333,61.33333,61.33333,61.33333
2684,Mali,MLI,Cost of business start-up procedures (% of GNI per capita),78.1,71.3,61,58.4,56.8,55.1
2685,Mali,MLI,"Cost of business start-up procedures, female (% of GNI per capita)",78.1,71.3,61,58.4,56.8,55.1
2686,Mali,MLI,"Cost of business start-up procedures, male (% of GNI per capita)",78.1,71.3,61,58.4,56.8,55.1
2687,Mali,MLI,Time required to start a business (days),11,8.5,8.5,11,11,11
2688,Mali,MLI,"Time required to start a business, female (days)",11,8.5,8.5,11,11,11
2689,Mali,MLI,"Time required to start a business, male (days)",11,8.5,8.5,11,11,11
2690,Mali,MLI,Unemployment with advanced education (% of total labor force with advanced education),19.57999992,16.43000031,18.52000046,19.53000069,18.82999992,..
2691,Mali,MLI,"Unemployment with advanced education, female (% of female labor force with advanced education)",30.42000008,23.96999931,32.75999832,37.77999878,33.66999817,..
2692,Mali,MLI,"Unemployment with advanced education, male (% of male labor force with advanced education)",16.88999939,14.53999996,14.84000015,14.39999962,14.64000034,..
2693,Mali,MLI,Unemployment with basic education (% of total labor force with basic education),7.159999847,12.19999981,2.119999886,11.44999981,2.150000095,..
2694,Mali,MLI,"Unemployment with basic education, female (% of female labor force with basic education)",6.639999866,16.86000061,3.00999999,14.51000023,2.299999952,..
2695,Mali,MLI,"Unemployment with basic education, male (% of male labor force with basic education)",7.389999866,9.68999958,1.700000048,9.920000076,2.079999924,..
2696,Mali,MLI,Unemployment with intermediate education (% of total labor force with intermediate education),11.89000034,12.57999992,13.21000004,17.23999977,10.85000038,..
2697,Mali,MLI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",18.40999985,17.42000008,20.56999969,24.27000046,17.85000038,..
2698,Mali,MLI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",8.93999958,10.38000011,9.949999809,14.02000046,7.699999809,..
2699,Mali,MLI,"Interest rate spread (lending rate minus deposit rate, %)",-1.92,-1.844166667,-1.63,-1.35,..,..
2700,Mali,MLI,Average time to clear exports through customs (days),..,..,16.5,..,..,..
2701,Mali,MLI,Logistics performance index: Overall (1=low to 5=high),2.495227,..,2.503073,..,2.59,..
2702,Mali,MLI,"Time to export, border compliance (hours)",55.22222,48.22222,48.22222,48.22222,48.22222,48.22222
2703,Mali,MLI,"Time to export, documentary compliance (hours)",55,48,48,48,48,48
2704,Mali,MLI,"Time to import, border compliance (hours)",105.3333,98.33333,98.33333,98.33333,98.33333,98.33333
2705,Mali,MLI,"Time to import, documentary compliance (hours)",84,77,77,77,77,77
2706,Malta,MLT,Cost of business start-up procedures (% of GNI per capita),14.6,14.1,12.3,7.4,7.1,6.7
2707,Malta,MLT,"Cost of business start-up procedures, female (% of GNI per capita)",14.6,14.1,12.3,7.4,7.1,6.7
2708,Malta,MLT,"Cost of business start-up procedures, male (% of GNI per capita)",14.6,14.1,12.3,7.4,7.1,6.7
2709,Malta,MLT,Time required to start a business (days),33.5,28,26,16,16,20.5
2710,Malta,MLT,"Time required to start a business, female (days)",33.5,28,26,16,16,20.5
2711,Malta,MLT,"Time required to start a business, male (days)",33.5,28,26,16,16,20.5
2712,Malta,MLT,Unemployment with advanced education (% of total labor force with advanced education),2.599999905,1.970000029,1.690000057,1.980000019,1.899999976,2.559999943
2713,Malta,MLT,"Unemployment with advanced education, female (% of female labor force with advanced education)",2.75999999,2.74000001,2.220000029,2.099999905,2.089999914,2.910000086
2714,Malta,MLT,"Unemployment with advanced education, male (% of male labor force with advanced education)",2.450000048,1.179999948,1.159999967,1.860000014,1.710000038,2.230000019
2715,Malta,MLT,Unemployment with basic education (% of total labor force with basic education),8.979999542,8.81000042,7.420000076,6.050000191,5.309999943,4.510000229
2716,Malta,MLT,"Unemployment with basic education, female (% of female labor force with basic education)",9.569999695,10.93999958,10.31999969,8.199999809,5.730000019,5.380000114
2717,Malta,MLT,"Unemployment with basic education, male (% of male labor force with basic education)",8.739999771,7.980000019,6.230000019,5.150000095,5.119999886,4.070000172
2718,Malta,MLT,Unemployment with intermediate education (% of total labor force with intermediate education),3.900000095,3.809999943,3.869999886,3.470000029,3.5,3.710000038
2719,Malta,MLT,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",3.269999981,3.369999886,3.799999952,3.359999895,3.25,4.130000114
2720,Malta,MLT,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",4.400000095,4.150000095,3.920000076,3.549999952,3.680000067,3.430000067
2721,Malta,MLT,"Interest rate spread (lending rate minus deposit rate, %)",..,..,..,..,..,..
2722,Malta,MLT,Average time to clear exports through customs (days),..,..,..,..,..,3.5
2723,Malta,MLT,Logistics performance index: Overall (1=low to 5=high),3.106275,..,3.069256,..,2.81,..
2724,Malta,MLT,"Time to export, border compliance (hours)",24,24,24,24,24,24
2725,Malta,MLT,"Time to export, documentary compliance (hours)",24,24,24,24,24,24
2726,Malta,MLT,"Time to import, border compliance (hours)",1.555556,1.555556,1.555556,1.555556,1.555556,1.555556
2727,Malta,MLT,"Time to import, documentary compliance (hours)",0.5,0.5,0.5,0.5,0.5,0.5
2728,Marshall Islands,MHL,Cost of business start-up procedures (% of GNI per capita),12.8,12.7,12.5,11.9,12.2,12.9
2729,Marshall Islands,MHL,"Cost of business start-up procedures, female (% of GNI per capita)",12.8,12.7,12.5,11.9,12.2,12.9
2730,Marshall Islands,MHL,"Cost of business start-up procedures, male (% of GNI per capita)",12.8,12.7,12.5,11.9,12.2,12.9
2731,Marshall Islands,MHL,Time required to start a business (days),17,17,17,17,17,17
2732,Marshall Islands,MHL,"Time required to start a business, female (days)",17,17,17,17,17,17
2733,Marshall Islands,MHL,"Time required to start a business, male (days)",17,17,17,17,17,17
2734,Marshall Islands,MHL,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,4.920000076
2735,Marshall Islands,MHL,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..
2736,Marshall Islands,MHL,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,7.25
2737,Marshall Islands,MHL,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,8.170000076
2738,Marshall Islands,MHL,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,2.49000001
2739,Marshall Islands,MHL,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,10
2740,Marshall Islands,MHL,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,5.849999905
2741,Marshall Islands,MHL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,7.639999866
2742,Marshall Islands,MHL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,5.010000229
2743,Marshall Islands,MHL,"Interest rate spread (lending rate minus deposit rate, %)",..,..,..,..,..,..
2744,Marshall Islands,MHL,Average time to clear exports through customs (days),..,..,..,..,..,..
2745,Marshall Islands,MHL,Logistics performance index: Overall (1=low to 5=high),..,..,..,..,..,..
2746,Marshall Islands,MHL,"Time to export, border compliance (hours)",60,60,60,60,60,60
2747,Marshall Islands,MHL,"Time to export, documentary compliance (hours)",24,24,24,24,24,24
2748,Marshall Islands,MHL,"Time to import, border compliance (hours)",84,84,84,84,84,84
2749,Marshall Islands,MHL,"Time to import, documentary compliance (hours)",60,60,60,60,60,60
2750,Mauritania,MRT,Cost of business start-up procedures (% of GNI per capita),20.8,19.4,19.4,19.3,16.2,15.8
2751,Mauritania,MRT,"Cost of business start-up procedures, female (% of GNI per capita)",20.8,19.4,19.4,19.3,16.2,15.8
2752,Mauritania,MRT,"Cost of business start-up procedures, male (% of GNI per capita)",20.8,19.4,19.4,19.3,16.2,15.8
2753,Mauritania,MRT,Time required to start a business (days),8,8,8,6,6,6
2754,Mauritania,MRT,"Time required to start a business, female (days)",8,8,8,6,6,6
2755,Mauritania,MRT,"Time required to start a business, male (days)",8,8,8,6,6,6
2756,Mauritania,MRT,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,17.32999992,..,12.77000046
2757,Mauritania,MRT,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,25.60000038,..,26.20999908
2758,Mauritania,MRT,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,14.67000008,..,9.479999542
2759,Mauritania,MRT,Unemployment with basic education (% of total labor force with basic education),..,..,..,15.77999973,..,20.06999969
2760,Mauritania,MRT,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,17.78000069,..,31.45999908
2761,Mauritania,MRT,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,14.47999954,..,14.22000027
2762,Mauritania,MRT,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,10,..,13.98999977
2763,Mauritania,MRT,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,9.859999657,..,25.79000092
2764,Mauritania,MRT,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,10.05000019,..,9.909999847
2765,Mauritania,MRT,"Interest rate spread (lending rate minus deposit rate, %)",12.53083333,12.34340386,11.66603315,11.33079794,..,..
2766,Mauritania,MRT,Average time to clear exports through customs (days),26,..,..,..,..,..
2767,Mauritania,MRT,Logistics performance index: Overall (1=low to 5=high),2.228909,..,1.866001,..,2.33,..
2768,Mauritania,MRT,"Time to export, border compliance (hours)",72,72,72,61.99667,61.99667,61.99667
2769,Mauritania,MRT,"Time to export, documentary compliance (hours)",58.66667,58.66667,50.66667,50.66667,50.66667,50.66667
2770,Mauritania,MRT,"Time to import, border compliance (hours)",126,84,84,69,69,69
2771,Mauritania,MRT,"Time to import, documentary compliance (hours)",150,72,64,64,64,64
2772,Mauritius,MUS,Cost of business start-up procedures (% of GNI per capita),2.1,2,1.8,1,0.9,0.8
2773,Mauritius,MUS,"Cost of business start-up procedures, female (% of GNI per capita)",2.2,2,1.8,1,0.9,0.8
2774,Mauritius,MUS,"Cost of business start-up procedures, male (% of GNI per capita)",2.1,2,1.8,1,0.9,0.8
2775,Mauritius,MUS,Time required to start a business (days),6.5,6.5,6.5,5.5,5,4.5
2776,Mauritius,MUS,"Time required to start a business, female (days)",7,7,7,6,5,4.5
2777,Mauritius,MUS,"Time required to start a business, male (days)",6,6,6,5,5,4.5
2778,Mauritius,MUS,Unemployment with advanced education (% of total labor force with advanced education),7.119999886,8.130000114,7.849999905,7.309999943,7.03000021,6.03000021
2779,Mauritius,MUS,"Unemployment with advanced education, female (% of female labor force with advanced education)",10.14000034,10.72000027,10.21000004,8.56000042,9.039999962,8.579999924
2780,Mauritius,MUS,"Unemployment with advanced education, male (% of male labor force with advanced education)",4.5,5.760000229,5.889999866,6.139999866,5.139999866,3.579999924
2781,Mauritius,MUS,Unemployment with basic education (% of total labor force with basic education),6.429999828,5.730000019,4.829999924,4.170000076,3.869999886,5.599999905
2782,Mauritius,MUS,"Unemployment with basic education, female (% of female labor force with basic education)",9.119999886,8.800000191,7.329999924,6.75,6.239999771,8.81000042
2783,Mauritius,MUS,"Unemployment with basic education, male (% of male labor force with basic education)",5.03000021,4.119999886,3.470000029,2.839999914,2.640000105,3.940000057
2784,Mauritius,MUS,Unemployment with intermediate education (% of total labor force with intermediate education),8.779999733,8.680000305,7.989999771,8.649999619,8.229999542,7.829999924
2785,Mauritius,MUS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",13.07999992,12.27999973,12.80000019,13.32999992,12.21000004,11.82999992
2786,Mauritius,MUS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",6.050000191,6.300000191,4.869999886,5.639999866,5.610000134,4.800000191
2787,Mauritius,MUS,"Interest rate spread (lending rate minus deposit rate, %)",1.715833333,2.414166667,3.345833333,5.445833333,5.156666667,4.704166667
2788,Mauritius,MUS,Average time to clear exports through customs (days),..,..,..,..,..,..
2789,Mauritius,MUS,Logistics performance index: Overall (1=low to 5=high),2.514919,..,..,..,2.73,..
2790,Mauritius,MUS,"Time to export, border compliance (hours)",48,48,48,38,24,24
2791,Mauritius,MUS,"Time to export, documentary compliance (hours)",9,9,9,9,9,9
2792,Mauritius,MUS,"Time to import, border compliance (hours)",51,51,51,41,41,41
2793,Mauritius,MUS,"Time to import, documentary compliance (hours)",8.625,8.625,8.625,8.625,8.625,8.625
2794,Mexico,MEX,Cost of business start-up procedures (% of GNI per capita),18.8,18.1,17.8,17,16.2,15.2
2795,Mexico,MEX,"Cost of business start-up procedures, female (% of GNI per capita)",18.8,18.1,17.8,17,16.2,15.2
2796,Mexico,MEX,"Cost of business start-up procedures, male (% of GNI per capita)",18.8,18.1,17.8,17,16.2,15.2
2797,Mexico,MEX,Time required to start a business (days),8.4,8.4,8.4,8.4,8.4,8.4
2798,Mexico,MEX,"Time required to start a business, female (days)",8.415,8.415,8.415,8.415,8.415,8.415
2799,Mexico,MEX,"Time required to start a business, male (days)",8.415,8.415,8.415,8.415,8.415,8.415
2800,Mexico,MEX,Unemployment with advanced education (% of total labor force with advanced education),5.380000114,4.949999809,4.960000038,4.329999924,4.119999886,4.400000095
2801,Mexico,MEX,"Unemployment with advanced education, female (% of female labor force with advanced education)",5.409999847,5.159999847,4.900000095,4.519999981,4.340000153,4.489999771
2802,Mexico,MEX,"Unemployment with advanced education, male (% of male labor force with advanced education)",5.360000134,4.78000021,5.019999981,4.170000076,3.930000067,4.320000172
2803,Mexico,MEX,Unemployment with basic education (% of total labor force with basic education),4.78000021,4.210000038,3.599999905,3.190000057,3.019999981,3.220000029
2804,Mexico,MEX,"Unemployment with basic education, female (% of female labor force with basic education)",4.769999981,4.269999981,3.529999971,3.220000029,3.069999933,3.140000105
2805,Mexico,MEX,"Unemployment with basic education, male (% of male labor force with basic education)",4.789999962,4.170000076,3.640000105,3.180000067,2.980000019,3.269999981
2806,Mexico,MEX,Unemployment with intermediate education (% of total labor force with intermediate education),5.889999866,5.349999905,4.820000172,4.190000057,4,4.090000153
2807,Mexico,MEX,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",5.980000019,5.619999886,5,4.53000021,4.010000229,4.170000076
2808,Mexico,MEX,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",5.820000172,5.159999847,4.690000057,3.940000057,3.99000001,4.039999962
2809,Mexico,MEX,"Interest rate spread (lending rate minus deposit rate, %)",2.711666667,2.85,3.466666667,4.636666667,4.769166667,4.9025
2810,Mexico,MEX,Average time to clear exports through customs (days),..,..,..,..,..,..
2811,Mexico,MEX,Logistics performance index: Overall (1=low to 5=high),3.128319,..,3.114031,..,3.05,..
2812,Mexico,MEX,"Time to export, border compliance (hours)",20.38889,20.38889,20.38889,20.38889,20.38889,20.38889
2813,Mexico,MEX,"Time to export, documentary compliance (hours)",8,8,8,8,8,8
2814,Mexico,MEX,"Time to import, border compliance (hours)",44.22222,44.22222,44.22222,44.22222,44.22222,44.22222
2815,Mexico,MEX,"Time to import, documentary compliance (hours)",17.55556,17.55556,17.55556,17.55556,17.55556,17.55556
2816,"Micronesia, Fed. Sts.",FSM,Cost of business start-up procedures (% of GNI per capita),141.2,141.1,140.4,141.7,141.7,141.4
2817,"Micronesia, Fed. Sts.",FSM,"Cost of business start-up procedures, female (% of GNI per capita)",141.2,141.1,140.4,141.7,141.7,141.4
2818,"Micronesia, Fed. Sts.",FSM,"Cost of business start-up procedures, male (% of GNI per capita)",141.2,141.1,140.4,141.7,141.7,141.4
2819,"Micronesia, Fed. Sts.",FSM,Time required to start a business (days),16,16,16,16,16,16
2820,"Micronesia, Fed. Sts.",FSM,"Time required to start a business, female (days)",16,16,16,16,16,16
2821,"Micronesia, Fed. Sts.",FSM,"Time required to start a business, male (days)",16,16,16,16,16,16
2822,"Micronesia, Fed. Sts.",FSM,Unemployment with advanced education (% of total labor force with advanced education),5.860000134,..,..,..,..,..
2823,"Micronesia, Fed. Sts.",FSM,"Unemployment with advanced education, female (% of female labor force with advanced education)",9.010000229,..,..,..,..,..
2824,"Micronesia, Fed. Sts.",FSM,"Unemployment with advanced education, male (% of male labor force with advanced education)",3.369999886,..,..,..,..,..
2825,"Micronesia, Fed. Sts.",FSM,Unemployment with basic education (% of total labor force with basic education),9.609999657,..,..,..,..,..
2826,"Micronesia, Fed. Sts.",FSM,"Unemployment with basic education, female (% of female labor force with basic education)",13.35999966,..,..,..,..,..
2827,"Micronesia, Fed. Sts.",FSM,"Unemployment with basic education, male (% of male labor force with basic education)",7.179999828,..,..,..,..,..
2828,"Micronesia, Fed. Sts.",FSM,Unemployment with intermediate education (% of total labor force with intermediate education),10.23999977,..,..,..,..,..
2829,"Micronesia, Fed. Sts.",FSM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",17.87000084,..,..,..,..,..
2830,"Micronesia, Fed. Sts.",FSM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",4.650000095,..,..,..,..,..
2831,"Micronesia, Fed. Sts.",FSM,"Interest rate spread (lending rate minus deposit rate, %)",15.32,15.32,15.32,15.63,15.26,14.39
2832,"Micronesia, Fed. Sts.",FSM,Average time to clear exports through customs (days),..,..,..,..,..,..
2833,"Micronesia, Fed. Sts.",FSM,Logistics performance index: Overall (1=low to 5=high),..,..,..,..,..,..
2834,"Micronesia, Fed. Sts.",FSM,"Time to export, border compliance (hours)",36,36,36,36,36,36
2835,"Micronesia, Fed. Sts.",FSM,"Time to export, documentary compliance (hours)",26,26,26,26,26,26
2836,"Micronesia, Fed. Sts.",FSM,"Time to import, border compliance (hours)",56,56,56,56,56,56
2837,"Micronesia, Fed. Sts.",FSM,"Time to import, documentary compliance (hours)",35,35,35,35,35,35
2838,Moldova,MDA,Cost of business start-up procedures (% of GNI per capita),4.6,4.3,6.2,5.6,5,4
2839,Moldova,MDA,"Cost of business start-up procedures, female (% of GNI per capita)",4.6,4.3,6.2,5.6,5,4
2840,Moldova,MDA,"Cost of business start-up procedures, male (% of GNI per capita)",4.6,4.3,6.2,5.6,5,4
2841,Moldova,MDA,Time required to start a business (days),7,6,6,5,4,4
2842,Moldova,MDA,"Time required to start a business, female (days)",7,6,6,5,4,4
2843,Moldova,MDA,"Time required to start a business, male (days)",7,6,6,5,4,4
2844,Moldova,MDA,Unemployment with advanced education (% of total labor force with advanced education),2.75,3.549999952,3.019999981,2.74000001,2.440000057,2
2845,Moldova,MDA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2.109999895,2.769999981,2.349999905,2.430000067,2.519999981,1.940000057
2846,Moldova,MDA,"Unemployment with advanced education, male (% of male labor force with advanced education)",3.579999924,4.559999943,3.880000114,3.119999886,2.329999924,2.079999924
2847,Moldova,MDA,Unemployment with basic education (% of total labor force with basic education),0.519999981,1.149999976,0.920000017,0.899999976,0.620000005,1.25999999
2848,Moldova,MDA,"Unemployment with basic education, female (% of female labor force with basic education)",0.560000002,0.860000014,0.400000006,0.879999995,0.449999988,0.620000005
2849,Moldova,MDA,"Unemployment with basic education, male (% of male labor force with basic education)",0.479999989,1.50999999,1.549999952,0.920000017,0.839999974,2.069999933
2850,Moldova,MDA,Unemployment with intermediate education (% of total labor force with intermediate education),1.570000052,1.570000052,1.50999999,1.649999976,1.179999948,1.460000038
2851,Moldova,MDA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",1.090000033,1.100000024,0.810000002,1.220000029,0.910000026,1.190000057
2852,Moldova,MDA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2.049999952,2.029999971,2.190000057,2.069999933,1.429999948,1.720000029
2853,Moldova,MDA,"Interest rate spread (lending rate minus deposit rate, %)",5.295833333,2.178535242,3.550009855,4.59010101,4.356666667,3.645833333
2854,Moldova,MDA,Average time to clear exports through customs (days),..,..,..,..,..,2.3
2855,Moldova,MDA,Logistics performance index: Overall (1=low to 5=high),2.653311,..,2.614269,..,2.46,..
2856,Moldova,MDA,"Time to export, border compliance (hours)",3,3,3,3,3,3
2857,Moldova,MDA,"Time to export, documentary compliance (hours)",48,48,48,48,48,48
2858,Moldova,MDA,"Time to import, border compliance (hours)",2.888889,2.888889,4.388889,4.388889,4.388889,4.388889
2859,Moldova,MDA,"Time to import, documentary compliance (hours)",1.555556,1.555556,1.555556,1.555556,1.555556,1.555556
2882,Mongolia,MNG,Cost of business start-up procedures (% of GNI per capita),1.2,1.5,1.5,1.4,1.3,1.2
2883,Mongolia,MNG,"Cost of business start-up procedures, female (% of GNI per capita)",1.2,1.5,1.5,1.4,1.3,1.2
2884,Mongolia,MNG,"Cost of business start-up procedures, male (% of GNI per capita)",1.2,1.5,1.5,1.4,1.3,1.2
2885,Mongolia,MNG,Time required to start a business (days),16,12,12,12,12,12
2886,Mongolia,MNG,"Time required to start a business, female (days)",16,12,12,12,12,12
2887,Mongolia,MNG,"Time required to start a business, male (days)",16,12,12,12,12,12
2888,Mongolia,MNG,Unemployment with advanced education (% of total labor force with advanced education),4.480000019,5.760000229,7.460000038,7,5.690000057,6.889999866
2889,Mongolia,MNG,"Unemployment with advanced education, female (% of female labor force with advanced education)",4.510000229,5.329999924,6.010000229,7.050000191,4.889999866,6.21999979
2890,Mongolia,MNG,"Unemployment with advanced education, male (% of male labor force with advanced education)",4.449999809,6.329999924,9.369999886,6.929999828,6.800000191,7.730000019
2891,Mongolia,MNG,Unemployment with basic education (% of total labor force with basic education),3.74000001,3.089999914,4.010000229,3.150000095,2.950000048,7.420000076
2892,Mongolia,MNG,"Unemployment with basic education, female (% of female labor force with basic education)",3.069999933,2.619999886,3.170000076,2.910000086,2.519999981,7.300000191
2893,Mongolia,MNG,"Unemployment with basic education, male (% of male labor force with basic education)",4.260000229,3.460000038,4.659999847,3.319999933,3.25,7.5
2894,Mongolia,MNG,Unemployment with intermediate education (% of total labor force with intermediate education),5.320000172,5.010000229,8.350000381,7.139999866,6.199999809,12.55000019
