Country Name,Series Name,year,value
United States,"Interest rate spread (lending rate minus deposit rate, %)",2017,
United States,Average time to clear exports through customs (days),2017,
United States,Logistics performance index: Overall (1=low to 5=high),2017,
United States,"Time to export, border compliance (hours)",2017,1.5
United States,"Time to export, documentary compliance (hours)",2017,1.5
United States,"Time to import, border compliance (hours)",2017,1.5
United States,"Time to import, documentary compliance (hours)",2017,7.5
Uruguay,Cost of business start-up procedures (% of GNI per capita),2017,22.5
Uruguay,"Cost of business start-up procedures, female (% of GNI per capita)",2017,22.5
Uruguay,"Cost of business start-up procedures, male (% of GNI per capita)",2017,22.5
Uruguay,Time required to start a business (days),2017,6.5
Uruguay,"Time required to start a business, female (days)",2017,6.5
Uruguay,"Time required to start a business, male (days)",2017,6.5
Uruguay,Unemployment with advanced education (% of total labor force with advanced education),2017,2.539999962
Uruguay,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,2.400000095
Uruguay,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,2.75
Uruguay,Unemployment with basic education (% of total labor force with basic education),2017,9.399999619
Uruguay,"Unemployment with basic education, female (% of female labor force with basic education)",2017,12.09000015
Uruguay,"Unemployment with basic education, male (% of male labor force with basic education)",2017,7.389999866
Uruguay,Unemployment with intermediate education (% of total labor force with intermediate education),2017,5.789999962
Uruguay,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,6.510000229
Uruguay,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,5.099999905
Uruguay,"Interest rate spread (lending rate minus deposit rate, %)",2017,8.767326326
Uruguay,Average time to clear exports through customs (days),2017,2.1
Uruguay,Logistics performance index: Overall (1=low to 5=high),2017,
Uruguay,"Time to export, border compliance (hours)",2017,96.0
Uruguay,"Time to export, documentary compliance (hours)",2017,24.0
Uruguay,"Time to import, border compliance (hours)",2017,6.0
Uruguay,"Time to import, documentary compliance (hours)",2017,72.0
Uzbekistan,Cost of business start-up procedures (% of GNI per capita),2017,3.1
Uzbekistan,"Cost of business start-up procedures, female (% of GNI per capita)",2017,3.1
Uzbekistan,"Cost of business start-up procedures, male (% of GNI per capita)",2017,3.1
Uzbekistan,Time required to start a business (days),2017,5.0
Uzbekistan,"Time required to start a business, female (days)",2017,5.0
Uzbekistan,"Time required to start a business, male (days)",2017,5.0
Uzbekistan,Unemployment with advanced education (% of total labor force with advanced education),2017,
Uzbekistan,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Uzbekistan,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Uzbekistan,Unemployment with basic education (% of total labor force with basic education),2017,
Uzbekistan,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Uzbekistan,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Uzbekistan,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Uzbekistan,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Uzbekistan,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Uzbekistan,"Interest rate spread (lending rate minus deposit rate, %)",2017,0.70389115
Uzbekistan,Average time to clear exports through customs (days),2017,
Uzbekistan,Logistics performance index: Overall (1=low to 5=high),2017,
Uzbekistan,"Time to export, border compliance (hours)",2017,111.6805
Uzbekistan,"Time to export, documentary compliance (hours)",2017,174.3158
Uzbekistan,"Time to import, border compliance (hours)",2017,110.609
Uzbekistan,"Time to import, documentary compliance (hours)",2017,174.3158
Vanuatu,Cost of business start-up procedures (% of GNI per capita),2017,44.4
Vanuatu,"Cost of business start-up procedures, female (% of GNI per capita)",2017,44.4
Vanuatu,"Cost of business start-up procedures, male (% of GNI per capita)",2017,44.4
Vanuatu,Time required to start a business (days),2017,18.0
Vanuatu,"Time required to start a business, female (days)",2017,18.0
Vanuatu,"Time required to start a business, male (days)",2017,18.0
Vanuatu,Unemployment with advanced education (% of total labor force with advanced education),2017,
Vanuatu,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Vanuatu,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Vanuatu,Unemployment with basic education (% of total labor force with basic education),2017,
Vanuatu,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Vanuatu,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Vanuatu,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Vanuatu,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Vanuatu,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Vanuatu,"Interest rate spread (lending rate minus deposit rate, %)",2017,8.495833333
Vanuatu,Average time to clear exports through customs (days),2017,
Vanuatu,Logistics performance index: Overall (1=low to 5=high),2017,
Vanuatu,"Time to export, border compliance (hours)",2017,38.0
Vanuatu,"Time to export, documentary compliance (hours)",2017,72.0
Vanuatu,"Time to import, border compliance (hours)",2017,126.0
Vanuatu,"Time to import, documentary compliance (hours)",2017,48.0
"Venezuela, RB",Cost of business start-up procedures (% of GNI per capita),2017,352.2
"Venezuela, RB","Cost of business start-up procedures, female (% of GNI per capita)",2017,352.2
"Venezuela, RB","Cost of business start-up procedures, male (% of GNI per capita)",2017,352.2
"Venezuela, RB",Time required to start a business (days),2017,230.0
"Venezuela, RB","Time required to start a business, female (days)",2017,230.0
"Venezuela, RB","Time required to start a business, male (days)",2017,230.0
"Venezuela, RB",Unemployment with advanced education (% of total labor force with advanced education),2017,5.760000229
"Venezuela, RB","Unemployment with advanced education, female (% of female labor force with advanced education)",2017,6.099999905
"Venezuela, RB","Unemployment with advanced education, male (% of male labor force with advanced education)",2017,5.349999905
"Venezuela, RB",Unemployment with basic education (% of total labor force with basic education),2017,3.940000057
"Venezuela, RB","Unemployment with basic education, female (% of female labor force with basic education)",2017,4.550000191
"Venezuela, RB","Unemployment with basic education, male (% of male labor force with basic education)",2017,3.670000076
"Venezuela, RB",Unemployment with intermediate education (% of total labor force with intermediate education),2017,5.739999771
"Venezuela, RB","Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,6.820000172
"Venezuela, RB","Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,5.099999905
"Venezuela, RB","Interest rate spread (lending rate minus deposit rate, %)",2017,6.326666667
"Venezuela, RB",Average time to clear exports through customs (days),2017,
"Venezuela, RB",Logistics performance index: Overall (1=low to 5=high),2017,
"Venezuela, RB","Time to export, border compliance (hours)",2017,288.0
"Venezuela, RB","Time to export, documentary compliance (hours)",2017,528.0
"Venezuela, RB","Time to import, border compliance (hours)",2017,240.0
"Venezuela, RB","Time to import, documentary compliance (hours)",2017,1090.0
Vietnam,Cost of business start-up procedures (% of GNI per capita),2017,6.5
Vietnam,"Cost of business start-up procedures, female (% of GNI per capita)",2017,6.5
Vietnam,"Cost of business start-up procedures, male (% of GNI per capita)",2017,6.5
Vietnam,Time required to start a business (days),2017,22.0
Vietnam,"Time required to start a business, female (days)",2017,22.0
Vietnam,"Time required to start a business, male (days)",2017,22.0
Vietnam,Unemployment with advanced education (% of total labor force with advanced education),2017,4.0
Vietnam,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,4.449999809
Vietnam,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,3.519999981
Vietnam,Unemployment with basic education (% of total labor force with basic education),2017,1.269999981
Vietnam,"Unemployment with basic education, female (% of female labor force with basic education)",2017,0.99000001
Vietnam,"Unemployment with basic education, male (% of male labor force with basic education)",2017,1.519999981
Vietnam,Unemployment with intermediate education (% of total labor force with intermediate education),2017,2.779999971
Vietnam,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,2.50999999
Vietnam,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,3.0
Vietnam,"Interest rate spread (lending rate minus deposit rate, %)",2017,2.258333333
Vietnam,Average time to clear exports through customs (days),2017,
Vietnam,Logistics performance index: Overall (1=low to 5=high),2017,
Vietnam,"Time to export, border compliance (hours)",2017,55.0
Vietnam,"Time to export, documentary compliance (hours)",2017,50.0
Vietnam,"Time to import, border compliance (hours)",2017,56.0
Vietnam,"Time to import, documentary compliance (hours)",2017,76.0
West Bank and Gaza,Cost of business start-up procedures (% of GNI per capita),2017,45.0
West Bank and Gaza,"Cost of business start-up procedures, female (% of GNI per capita)",2017,45.0
West Bank and Gaza,"Cost of business start-up procedures, male (% of GNI per capita)",2017,45.0
West Bank and Gaza,Time required to start a business (days),2017,43.5
West Bank and Gaza,"Time required to start a business, female (days)",2017,44.0
West Bank and Gaza,"Time required to start a business, male (days)",2017,43.0
West Bank and Gaza,Unemployment with advanced education (% of total labor force with advanced education),2017,33.29000092
West Bank and Gaza,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,52.31999969
West Bank and Gaza,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,16.94000053
West Bank and Gaza,Unemployment with basic education (% of total labor force with basic education),2017,22.45000076
West Bank and Gaza,"Unemployment with basic education, female (% of female labor force with basic education)",2017,15.60000038
West Bank and Gaza,"Unemployment with basic education, male (% of male labor force with basic education)",2017,22.93000031
West Bank and Gaza,Unemployment with intermediate education (% of total labor force with intermediate education),2017,24.75
West Bank and Gaza,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,42.11999893
West Bank and Gaza,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,20.69000053
West Bank and Gaza,"Interest rate spread (lending rate minus deposit rate, %)",2017,4.39861713
West Bank and Gaza,Average time to clear exports through customs (days),2017,
West Bank and Gaza,Logistics performance index: Overall (1=low to 5=high),2017,
West Bank and Gaza,"Time to export, border compliance (hours)",2017,6.0
West Bank and Gaza,"Time to export, documentary compliance (hours)",2017,72.0
West Bank and Gaza,"Time to import, border compliance (hours)",2017,6.0
West Bank and Gaza,"Time to import, documentary compliance (hours)",2017,45.33333
"Yemen, Rep.",Cost of business start-up procedures (% of GNI per capita),2017,73.5
"Yemen, Rep.","Cost of business start-up procedures, female (% of GNI per capita)",2017,73.5
"Yemen, Rep.","Cost of business start-up procedures, male (% of GNI per capita)",2017,73.5
"Yemen, Rep.",Time required to start a business (days),2017,40.5
"Yemen, Rep.","Time required to start a business, female (days)",2017,41.0
"Yemen, Rep.","Time required to start a business, male (days)",2017,40.0
"Yemen, Rep.",Unemployment with advanced education (% of total labor force with advanced education),2017,
"Yemen, Rep.","Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
"Yemen, Rep.","Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
"Yemen, Rep.",Unemployment with basic education (% of total labor force with basic education),2017,
"Yemen, Rep.","Unemployment with basic education, female (% of female labor force with basic education)",2017,
"Yemen, Rep.","Unemployment with basic education, male (% of male labor force with basic education)",2017,
"Yemen, Rep.",Unemployment with intermediate education (% of total labor force with intermediate education),2017,
"Yemen, Rep.","Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
"Yemen, Rep.","Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
"Yemen, Rep.","Interest rate spread (lending rate minus deposit rate, %)",2017,
"Yemen, Rep.",Average time to clear exports through customs (days),2017,
"Yemen, Rep.",Logistics performance index: Overall (1=low to 5=high),2017,
"Yemen, Rep.","Time to export, border compliance (hours)",2017,
"Yemen, Rep.","Time to export, documentary compliance (hours)",2017,
"Yemen, Rep.","Time to import, border compliance (hours)",2017,
"Yemen, Rep.","Time to import, documentary compliance (hours)",2017,
Zambia,Cost of business start-up procedures (% of GNI per capita),2017,34.2
Zambia,"Cost of business start-up procedures, female (% of GNI per capita)",2017,34.2
Zambia,"Cost of business start-up procedures, male (% of GNI per capita)",2017,34.2
Zambia,Time required to start a business (days),2017,8.5
Zambia,"Time required to start a business, female (days)",2017,8.5
Zambia,"Time required to start a business, male (days)",2017,8.5
Zambia,Unemployment with advanced education (% of total labor force with advanced education),2017,6.710000038
Zambia,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,11.27000046
Zambia,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,3.730000019
Zambia,Unemployment with basic education (% of total labor force with basic education),2017,7.420000076
Zambia,"Unemployment with basic education, female (% of female labor force with basic education)",2017,6.610000134
Zambia,"Unemployment with basic education, male (% of male labor force with basic education)",2017,8.140000343
Zambia,Unemployment with intermediate education (% of total labor force with intermediate education),2017,12.47999954
Zambia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,18.20999908
Zambia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,10.05000019
Zambia,"Interest rate spread (lending rate minus deposit rate, %)",2017,3.4875
Zambia,Average time to clear exports through customs (days),2017,
Zambia,Logistics performance index: Overall (1=low to 5=high),2017,
Zambia,"Time to export, border compliance (hours)",2017,120.0
Zambia,"Time to export, documentary compliance (hours)",2017,96.0
Zambia,"Time to import, border compliance (hours)",2017,120.0
Zambia,"Time to import, documentary compliance (hours)",2017,72.0
Zimbabwe,Cost of business start-up procedures (% of GNI per capita),2017,110.0
Zimbabwe,"Cost of business start-up procedures, female (% of GNI per capita)",2017,110.0
Zimbabwe,"Cost of business start-up procedures, male (% of GNI per capita)",2017,110.0
Zimbabwe,Time required to start a business (days),2017,61.0
Zimbabwe,"Time required to start a business, female (days)",2017,61.0
Zimbabwe,"Time required to start a business, male (days)",2017,61.0
Zimbabwe,Unemployment with advanced education (% of total labor force with advanced education),2017,
Zimbabwe,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Zimbabwe,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Zimbabwe,Unemployment with basic education (% of total labor force with basic education),2017,
Zimbabwe,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Zimbabwe,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Zimbabwe,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Zimbabwe,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Zimbabwe,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Zimbabwe,"Interest rate spread (lending rate minus deposit rate, %)",2017,3.64
Zimbabwe,Average time to clear exports through customs (days),2017,
Zimbabwe,Logistics performance index: Overall (1=low to 5=high),2017,
Zimbabwe,"Time to export, border compliance (hours)",2017,88.33333
Zimbabwe,"Time to export, documentary compliance (hours)",2017,99.0
Zimbabwe,"Time to import, border compliance (hours)",2017,227.6667
Zimbabwe,"Time to import, documentary compliance (hours)",2017,81.0
Africa Eastern and Southern,Cost of business start-up procedures (% of GNI per capita),2017,51.07692308
Africa Eastern and Southern,"Cost of business start-up procedures, female (% of GNI per capita)",2017,51.07692308
Africa Eastern and Southern,"Cost of business start-up procedures, male (% of GNI per capita)",2017,51.07692308
Africa Eastern and Southern,Time required to start a business (days),2017,29.28846154
Africa Eastern and Southern,"Time required to start a business, female (days)",2017,29.32692308
Africa Eastern and Southern,"Time required to start a business, male (days)",2017,29.25
Africa Eastern and Southern,Unemployment with advanced education (% of total labor force with advanced education),2017,
Africa Eastern and Southern,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Africa Eastern and Southern,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Africa Eastern and Southern,Unemployment with basic education (% of total labor force with basic education),2017,
Africa Eastern and Southern,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Africa Eastern and Southern,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Africa Eastern and Southern,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Africa Eastern and Southern,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Africa Eastern and Southern,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Africa Eastern and Southern,"Interest rate spread (lending rate minus deposit rate, %)",2017,8.691920426
Africa Eastern and Southern,Average time to clear exports through customs (days),2017,
Africa Eastern and Southern,Logistics performance index: Overall (1=low to 5=high),2017,
Africa Eastern and Southern,"Time to export, border compliance (hours)",2017,94.57078924
Africa Eastern and Southern,"Time to export, documentary compliance (hours)",2017,82.4251512
Africa Eastern and Southern,"Time to import, border compliance (hours)",2017,124.7083262
Africa Eastern and Southern,"Time to import, documentary compliance (hours)",2017,89.92331752
Africa Western and Central,Cost of business start-up procedures (% of GNI per capita),2017,53.52272727
Africa Western and Central,"Cost of business start-up procedures, female (% of GNI per capita)",2017,53.53181818
Africa Western and Central,"Cost of business start-up procedures, male (% of GNI per capita)",2017,53.50454545
Africa Western and Central,Time required to start a business (days),2017,17.90454545
Africa Western and Central,"Time required to start a business, female (days)",2017,17.99636364
Africa Western and Central,"Time required to start a business, male (days)",2017,17.81454545
Africa Western and Central,Unemployment with advanced education (% of total labor force with advanced education),2017,
Africa Western and Central,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Africa Western and Central,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Africa Western and Central,Unemployment with basic education (% of total labor force with basic education),2017,
Africa Western and Central,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Africa Western and Central,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Africa Western and Central,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Africa Western and Central,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Africa Western and Central,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Africa Western and Central,"Interest rate spread (lending rate minus deposit rate, %)",2017,1.29875
Africa Western and Central,Average time to clear exports through customs (days),2017,
Africa Western and Central,Logistics performance index: Overall (1=low to 5=high),2017,
Africa Western and Central,"Time to export, border compliance (hours)",2017,113.3593991
Africa Western and Central,"Time to export, documentary compliance (hours)",2017,74.76342136
Africa Western and Central,"Time to import, border compliance (hours)",2017,143.8116895
Africa Western and Central,"Time to import, documentary compliance (hours)",2017,117.871215
Arab World,Cost of business start-up procedures (% of GNI per capita),2017,33.61363636
Arab World,"Cost of business start-up procedures, female (% of GNI per capita)",2017,33.61363636
Arab World,"Cost of business start-up procedures, male (% of GNI per capita)",2017,33.61363636
Arab World,Time required to start a business (days),2017,21.55909091
Arab World,"Time required to start a business, female (days)",2017,21.93181818
Arab World,"Time required to start a business, male (days)",2017,21.29545455
Arab World,Unemployment with advanced education (% of total labor force with advanced education),2017,
Arab World,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Arab World,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Arab World,Unemployment with basic education (% of total labor force with basic education),2017,
Arab World,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Arab World,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Arab World,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Arab World,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Arab World,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Arab World,"Interest rate spread (lending rate minus deposit rate, %)",2017,
Arab World,Average time to clear exports through customs (days),2017,
Arab World,Logistics performance index: Overall (1=low to 5=high),2017,
Arab World,"Time to export, border compliance (hours)",2017,62.02288571
Arab World,"Time to export, documentary compliance (hours)",2017,78.04404524
Arab World,"Time to import, border compliance (hours)",2017,114.2436605
Arab World,"Time to import, documentary compliance (hours)",2017,90.53210238
Caribbean small states,Cost of business start-up procedures (% of GNI per capita),2017,19.21538462
Caribbean small states,"Cost of business start-up procedures, female (% of GNI per capita)",2017,19.21538462
Caribbean small states,"Cost of business start-up procedures, male (% of GNI per capita)",2017,19.21538462
Caribbean small states,Time required to start a business (days),2017,20.88461538
Caribbean small states,"Time required to start a business, female (days)",2017,20.88461538
Caribbean small states,"Time required to start a business, male (days)",2017,20.88461538
Caribbean small states,Unemployment with advanced education (% of total labor force with advanced education),2017,
Caribbean small states,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Caribbean small states,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Caribbean small states,Unemployment with basic education (% of total labor force with basic education),2017,
Caribbean small states,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Caribbean small states,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Caribbean small states,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Caribbean small states,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Caribbean small states,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Caribbean small states,"Interest rate spread (lending rate minus deposit rate, %)",2017,6.8875
Caribbean small states,Average time to clear exports through customs (days),2017,
Caribbean small states,Logistics performance index: Overall (1=low to 5=high),2017,
Caribbean small states,"Time to export, border compliance (hours)",2017,55.99042615
Caribbean small states,"Time to export, documentary compliance (hours)",2017,43.19526615
Caribbean small states,"Time to import, border compliance (hours)",2017,57.12720615
Caribbean small states,"Time to import, documentary compliance (hours)",2017,41.17033
Central Europe and the Baltics,Cost of business start-up procedures (% of GNI per capita),2017,2.890909091
Central Europe and the Baltics,"Cost of business start-up procedures, female (% of GNI per capita)",2017,2.890909091
Central Europe and the Baltics,"Cost of business start-up procedures, male (% of GNI per capita)",2017,2.890909091
Central Europe and the Baltics,Time required to start a business (days),2017,15.72727273
Central Europe and the Baltics,"Time required to start a business, female (days)",2017,15.72727273
Central Europe and the Baltics,"Time required to start a business, male (days)",2017,15.72727273
Central Europe and the Baltics,Unemployment with advanced education (% of total labor force with advanced education),2017,3.024864382
Central Europe and the Baltics,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,3.169862047
Central Europe and the Baltics,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,2.912450087
Central Europe and the Baltics,Unemployment with basic education (% of total labor force with basic education),2017,14.12573093
Central Europe and the Baltics,"Unemployment with basic education, female (% of female labor force with basic education)",2017,14.00368785
Central Europe and the Baltics,"Unemployment with basic education, male (% of male labor force with basic education)",2017,14.26845096
Central Europe and the Baltics,Unemployment with intermediate education (% of total labor force with intermediate education),2017,6.172178313
Central Europe and the Baltics,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,6.598767861
Central Europe and the Baltics,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,5.963630018
Central Europe and the Baltics,"Interest rate spread (lending rate minus deposit rate, %)",2017,
Central Europe and the Baltics,Average time to clear exports through customs (days),2017,
Central Europe and the Baltics,Logistics performance index: Overall (1=low to 5=high),2017,
Central Europe and the Baltics,"Time to export, border compliance (hours)",2017,3.6275974
Central Europe and the Baltics,"Time to export, documentary compliance (hours)",2017,0.954545455
Central Europe and the Baltics,"Time to import, border compliance (hours)",2017,0.092676764
Central Europe and the Baltics,"Time to import, documentary compliance (hours)",2017,0.522727273
Early-demographic dividend,Cost of business start-up procedures (% of GNI per capita),2017,35.65901639
Early-demographic dividend,"Cost of business start-up procedures, female (% of GNI per capita)",2017,35.65901639
Early-demographic dividend,"Cost of business start-up procedures, male (% of GNI per capita)",2017,35.65901639
Early-demographic dividend,Time required to start a business (days),2017,34.04590164
Early-demographic dividend,"Time required to start a business, female (days)",2017,34.12655738
Early-demographic dividend,"Time required to start a business, male (days)",2017,33.97901639
Early-demographic dividend,Unemployment with advanced education (% of total labor force with advanced education),2017,
Early-demographic dividend,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
Early-demographic dividend,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
Early-demographic dividend,Unemployment with basic education (% of total labor force with basic education),2017,
Early-demographic dividend,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
Early-demographic dividend,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
Early-demographic dividend,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
Early-demographic dividend,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
Early-demographic dividend,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
Early-demographic dividend,"Interest rate spread (lending rate minus deposit rate, %)",2017,6.579773924
Early-demographic dividend,Average time to clear exports through customs (days),2017,
Early-demographic dividend,Logistics performance index: Overall (1=low to 5=high),2017,
Early-demographic dividend,"Time to export, border compliance (hours)",2017,66.37337235
Early-demographic dividend,"Time to export, documentary compliance (hours)",2017,63.17781155
Early-demographic dividend,"Time to import, border compliance (hours)",2017,89.07420093
Early-demographic dividend,"Time to import, documentary compliance (hours)",2017,89.24853897
East Asia & Pacific,Cost of business start-up procedures (% of GNI per capita),2017,17.49310345
East Asia & Pacific,"Cost of business start-up procedures, female (% of GNI per capita)",2017,17.49310345
East Asia & Pacific,"Cost of business start-up procedures, male (% of GNI per capita)",2017,17.49310345
East Asia & Pacific,Time required to start a business (days),2017,25.02068966
East Asia & Pacific,"Time required to start a business, female (days)",2017,25.05482759
East Asia & Pacific,"Time required to start a business, male (days)",2017,24.98586207
East Asia & Pacific,Unemployment with advanced education (% of total labor force with advanced education),2017,
East Asia & Pacific,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
East Asia & Pacific,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
East Asia & Pacific,Unemployment with basic education (% of total labor force with basic education),2017,
East Asia & Pacific,"Unemployment with basic education, female (% of female labor force with basic education)",2017,
East Asia & Pacific,"Unemployment with basic education, male (% of male labor force with basic education)",2017,
East Asia & Pacific,Unemployment with intermediate education (% of total labor force with intermediate education),2017,
East Asia & Pacific,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
East Asia & Pacific,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
East Asia & Pacific,"Interest rate spread (lending rate minus deposit rate, %)",2017,4.923425962
East Asia & Pacific,Average time to clear exports through customs (days),2017,
East Asia & Pacific,Logistics performance index: Overall (1=low to 5=high),2017,
East Asia & Pacific,"Time to export, border compliance (hours)",2017,54.69532931
East Asia & Pacific,"Time to export, documentary compliance (hours)",2017,50.52283828
East Asia & Pacific,"Time to import, border compliance (hours)",2017,64.54779931
East Asia & Pacific,"Time to import, documentary compliance (hours)",2017,51.0346511
East Asia & Pacific (excluding high income),Cost of business start-up procedures (% of GNI per capita),2017,22.83333333
East Asia & Pacific (excluding high income),"Cost of business start-up procedures, female (% of GNI per capita)",2017,22.83333333
East Asia & Pacific (excluding high income),"Cost of business start-up procedures, male (% of GNI per capita)",2017,22.83333333
East Asia & Pacific (excluding high income),Time required to start a business (days),2017,32.23333333
East Asia & Pacific (excluding high income),"Time required to start a business, female (days)",2017,32.25904762
East Asia & Pacific (excluding high income),"Time required to start a business, male (days)",2017,32.21142857
East Asia & Pacific (excluding high income),Unemployment with advanced education (% of total labor force with advanced education),2017,
East Asia & Pacific (excluding high income),"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,
East Asia & Pacific (excluding high income),"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,
East Asia & Pacific (excluding high income),Unemployment with basic education (% of total labor force with basic education),2017,
East Asia & Pacific (excluding high income),"Unemployment with basic education, female (% of female labor force with basic education)",2017,
East Asia & Pacific (excluding high income),"Unemployment with basic education, male (% of male labor force with basic education)",2017,
East Asia & Pacific (excluding high income),Unemployment with intermediate education (% of total labor force with intermediate education),2017,
East Asia & Pacific (excluding high income),"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,
East Asia & Pacific (excluding high income),"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,
East Asia & Pacific (excluding high income),"Interest rate spread (lending rate minus deposit rate, %)",2017,5.50596937
East Asia & Pacific (excluding high income),Average time to clear exports through customs (days),2017,
East Asia & Pacific (excluding high income),Logistics performance index: Overall (1=low to 5=high),2017,
East Asia & Pacific (excluding high income),"Time to export, border compliance (hours)",2017,63.46873333
East Asia & Pacific (excluding high income),"Time to export, documentary compliance (hours)",2017,61.38680048
East Asia & Pacific (excluding high income),"Time to import, border compliance (hours)",2017,76.92171952
East Asia & Pacific (excluding high income),"Time to import, documentary compliance (hours)",2017,63.34936667
East Asia & Pacific (IDA & IBRD countries),Cost of business start-up procedures (% of GNI per capita),2017,22.83333333
East Asia & Pacific (IDA & IBRD countries),"Cost of business start-up procedures, female (% of GNI per capita)",2017,22.83333333
