Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Palau,PLW,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Palau,PLW,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Palau,PLW,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..,..,..,..,..
Palau,PLW,"Time to export, border compliance (hours)",IC.EXP.TMBC,101.7143,101.7143,101.7143,101.7143,101.7143,101.7143
Palau,PLW,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,72,72,72,72,72,72
Palau,PLW,"Time to import, border compliance (hours)",IC.IMP.TMBC,84,84,84,84,84,84
Palau,PLW,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,96,96,96,96,96,96
Panama,PAN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,6.9,6.7,6.6,6.5,6.1,5.8
Panama,PAN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,6.9,6.7,6.6,6.5,6.1,5.8
Panama,PAN,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,6.9,6.7,6.6,6.5,6.1,5.8
Panama,PAN,Time required to start a business (days),IC.REG.DURS,6,6,6,6,6,6
Panama,PAN,"Time required to start a business, female (days)",IC.REG.DURS.FE,6,6,6,6,6,6
Panama,PAN,"Time required to start a business, male (days)",IC.REG.DURS.MA,6,6,6,6,6,6
Panama,PAN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.00999999046326,2.36999988555908,3.82999992370605,3.23000001907349,4.03000020980835,5.1399998664856
Panama,PAN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,3.55999994277954,2.47000002861023,4.46000003814697,3.55999994277954,4.30999994277954,5.67000007629395
Panama,PAN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2.27999997138977,2.25,2.99000000953674,2.79999995231628,3.61999988555908,4.44999980926514
Panama,PAN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,5.63000011444092,6.07000017166138,6.46000003814697,7.6399998664856,7.36999988555908,8.31999969482422
Panama,PAN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,7.19999980926514,7.6100001335144,7.8899998664856,10.0699996948242,9.76000022888184,11.3299999237061
Panama,PAN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,4.3899998664856,4.8600001335144,5.38000011444092,5.76000022888184,5.48000001907349,5.82999992370605
Panama,PAN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,4.73000001907349,4.48999977111816,4.67000007629395,5.28999996185303,4.65999984741211,6.15000009536743
Panama,PAN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,6.44000005722046,5.55999994277954,5.88000011444092,7.21000003814697,5.75,6.8600001335144
Panama,PAN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,3.95000004768372,3.99000000953674,4.07999992370605,4.3600001335144,4.11999988555908,5.76999998092651
Panama,PAN,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,44.689998626709,43.1800003051758,43.5499992370605,43.6300010681152,45.5999984741211,46.439998626709
Panama,PAN,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,32.4199981689453,30.7299995422363,31.4699993133545,33.1199989318848,33.7599983215332,35.7000007629395
Panama,PAN,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,57.3899993896484,55.3199996948242,55.3300018310547,53.9099998474121,57.0499992370605,56.5099983215332
Panama,PAN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,5.08375,4.66083333333333,4.87588120590777,4.97388107915009,5.04779966340463,4.9225
Panama,PAN,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Panama,PAN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.193734,..,3.337843,..,3.28,..
Panama,PAN,"Time to export, border compliance (hours)",IC.EXP.TMBC,24,24,24,24,24,24
Panama,PAN,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,6,6,6,6,6,6
Panama,PAN,"Time to import, border compliance (hours)",IC.IMP.TMBC,24,24,24,24,24,24
Panama,PAN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,6,6,6,6,6,6
Papua New Guinea,PNG,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,19.4,17.3,15.6,20.3,20.5,18.6
Papua New Guinea,PNG,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,19.4,17.3,15.6,20.3,20.5,18.6
Papua New Guinea,PNG,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,19.4,17.3,15.6,20.3,20.5,18.6
Papua New Guinea,PNG,Time required to start a business (days),IC.REG.DURS,53,53,41,41,41,41
Papua New Guinea,PNG,"Time required to start a business, female (days)",IC.REG.DURS.FE,53,53,41,41,41,41
Papua New Guinea,PNG,"Time required to start a business, male (days)",IC.REG.DURS.MA,53,53,41,41,41,41
Papua New Guinea,PNG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,..,..
Papua New Guinea,PNG,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,9.04416666666666,8.3075,7.72954612617017,7.8725,8.395,7.77083333333333
Papua New Guinea,PNG,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Papua New Guinea,PNG,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.430098,..,2.510624,..,2.17,..
Papua New Guinea,PNG,"Time to export, border compliance (hours)",IC.EXP.TMBC,42,42,42,42,42,42
Papua New Guinea,PNG,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,96,96,96,96,96,48
Papua New Guinea,PNG,"Time to import, border compliance (hours)",IC.IMP.TMBC,72,72,72,72,72,72
Papua New Guinea,PNG,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,120,120,120,120,120,48
Paraguay,PRY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,57.4,58,58.1,58.2,58.4,52.2
Paraguay,PRY,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,57.4,58,58.1,58.2,58.4,52.2
Paraguay,PRY,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,57.4,58,58.1,58.2,58.4,52.2
Paraguay,PRY,Time required to start a business (days),IC.REG.DURS,35,35,35,35,35,35
Paraguay,PRY,"Time required to start a business, female (days)",IC.REG.DURS.FE,35,35,35,35,35,35
Paraguay,PRY,"Time required to start a business, male (days)",IC.REG.DURS.MA,35,35,35,35,35,35
Paraguay,PRY,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.95000004768372,2.44000005722046,4.25,2.75999999046326,..,..
Paraguay,PRY,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,3.94000005722046,3.28999996185303,4.48000001907349,3.01999998092651,..,..
Paraguay,PRY,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,1.75999999046326,1.32000005245209,3.95000004768372,2.44000005722046,..,..
Paraguay,PRY,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,7.26999998092651,6.13000011444092,7.51000022888184,5.92999982833862,..,..
Paraguay,PRY,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,10.3100004196167,6.98000001907349,9.96000003814697,7.21999979019165,..,..
Paraguay,PRY,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,5.09999990463257,5.53999996185303,5.84000015258789,5.05999994277954,..,..
Paraguay,PRY,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,4.69999980926514,5.19999980926514,5.07999992370605,4.98999977111816,..,..
Paraguay,PRY,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,6.38000011444092,5.69000005722046,7,6.19999980926514,..,..
Paraguay,PRY,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,3.72000002861023,4.90999984741211,3.99000000953674,4.28999996185303,..,..
Paraguay,PRY,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,56.0400009155273,54.060001373291,57.6699981689453,56.3800010681152,58.5499992370605,59.2799987792969
Paraguay,PRY,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,43.1199989318848,40.2599983215332,45.1500015258789,42.9900016784668,46.6699981689453,47.1599998474121
Paraguay,PRY,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,69.3300018310547,67.6500015258789,69.6600036621094,68.5999984741211,70.1500015258789,71.0400009155273
Paraguay,PRY,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,16.8794011141392,16.2233561814464,14.3190231860824,13.389385972602,12.2360397250848,12.0459305029871
Paraguay,PRY,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,8.6,..,..
Paraguay,PRY,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.779734,..,2.561337,..,2.78,..
Paraguay,PRY,"Time to export, border compliance (hours)",IC.EXP.TMBC,144,144,120,120,120,120
Paraguay,PRY,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,48,48,24,24,24,24
Paraguay,PRY,"Time to import, border compliance (hours)",IC.IMP.TMBC,48,48,48,48,24,24
Paraguay,PRY,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,36,36,36,36,36,36
Peru,PER,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,13.5,9.7,7.4,7.5,7.5,9.4
Peru,PER,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,13.5,9.7,7.4,7.5,7.5,9.4
Peru,PER,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,13.5,9.7,7.4,7.5,7.5,9.4
Peru,PER,Time required to start a business (days),IC.REG.DURS,41.5,41.5,41,41,26,26
Peru,PER,"Time required to start a business, female (days)",IC.REG.DURS.FE,41.5,41.5,41,41,26,26
Peru,PER,"Time required to start a business, male (days)",IC.REG.DURS.MA,41.5,41.5,41,41,26,26
Peru,PER,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.47000002861023,4.19000005722046,4.25,4.36999988555908,4.3899998664856,3.60999989509583
Peru,PER,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.17999982833862,4.46000003814697,4.42999982833862,4.8899998664856,5.80999994277954,4.28999996185303
Peru,PER,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2.80999994277954,3.94000005722046,4.09000015258789,3.92000007629395,3.16000008583069,3
Peru,PER,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.6399998664856,4.28000020980835,4.94999980926514,4.80999994277954,4.67000007629395,4.36999988555908
Peru,PER,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,5.25,4.86999988555908,5.86999988555908,5.6100001335144,5.51999998092651,5.34999990463257
Peru,PER,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,4.26000022888184,3.91000008583069,4.3600001335144,4.26999998092651,4.1100001335144,3.72000002861023
Peru,PER,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2.35999989509583,2.46000003814697,3.19000005722046,2.96000003814697,2.25,2.74000000953674
Peru,PER,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,2.60999989509583,2.3199999332428,3.63000011444092,2.99000000953674,2.11999988555908,2.84999990463257
Peru,PER,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,2.1800000667572,2.55999994277954,2.85999989509583,2.94000005722046,2.34999990463257,2.64000010490417
Peru,PER,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,64.129997253418,60.6500015258789,60.5400009155273,62.189998626709,62.0499992370605,62.2200012207031
Peru,PER,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,58.8499984741211,55.560001373291,56.0099983215332,57.8600006103516,57.7799987792969,57.7900009155273
Peru,PER,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,69.1900024414063,65.5599975585938,64.9000015258789,66.4100036621094,66.2300033569336,66.4800033569336
Peru,PER,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,11.921975,11.9946527777778,11.551775,12.3329083333334,11.197575,10.7155
Peru,PER,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,8.4,..,..
Peru,PER,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.840685,..,2.893389,..,2.69,..
Peru,PER,"Time to export, border compliance (hours)",IC.EXP.TMBC,48,48,48,48,48,48
Peru,PER,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,48,48,48,48,48,24
Peru,PER,"Time to import, border compliance (hours)",IC.IMP.TMBC,72,72,72,72,72,72
Peru,PER,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,72,72,72,72,72,48
Philippines,PHL,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,21.3,20.5,19.9,19.7,24,23.3
Philippines,PHL,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,21.3,20.5,19.9,19.7,24,23.3
Philippines,PHL,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,21.3,20.5,19.9,19.7,24,23.3
Philippines,PHL,Time required to start a business (days),IC.REG.DURS,26,25,25,39,34,33
Philippines,PHL,"Time required to start a business, female (days)",IC.REG.DURS.FE,26,25,25,39,34,33
Philippines,PHL,"Time required to start a business, male (days)",IC.REG.DURS.MA,26,25,25,39,34,33
Philippines,PHL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,9.30000019073486,8.46000003814697,7.51000022888184,3.6800000667572,3.55999994277954,..
Philippines,PHL,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,8.14999961853027,7.28000020980835,6.51000022888184,3.44000005722046,3.42000007629395,..
Philippines,PHL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,10.4700002670288,9.67000007629395,8.52000045776367,3.91000008583069,3.70000004768372,..
Philippines,PHL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,10.8699998855591,10.2799997329712,9.02999973297119,3.15000009536743,2.76999998092651,..
Philippines,PHL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,10.1300001144409,9.5600004196167,8.10000038146973,3.29999995231628,3.14000010490417,..
Philippines,PHL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,11.4099998474121,10.8299999237061,9.80000019073486,3.0699999332428,2.52999997138977,..
Philippines,PHL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,5.3600001335144,5.26999998092651,4.46000003814697,1.27999997138977,1.17999994754791,..
Philippines,PHL,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,4.82000017166138,4.73999977111816,4.26000022888184,1.25,1.37999999523163,..
Philippines,PHL,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,5.65000009536743,5.55999994277954,4.55999994277954,1.28999996185303,1.0900000333786,..
Philippines,PHL,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,42.560001373291,40.4599990844727,39.9700012207031,37.0999984741211,35.7000007629395,34.75
Philippines,PHL,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,32.7799987792969,31.3600006103516,30.2900009155273,27.5,27.1900005340576,26.9899997711182
Philippines,PHL,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,52,49.25,49.1699981689453,46.189998626709,43.7200012207031,42.0400009155273
Philippines,PHL,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,4.29708333333334,3.98625,4.04583333333333,3.74875,3.00178996401533,3.0121813914182
Philippines,PHL,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,14.5,..,..,..,..
Philippines,PHL,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.003844,..,2.856259,..,2.9,..
Philippines,PHL,"Time to export, border compliance (hours)",IC.EXP.TMBC,42.46154,42.46154,42.46154,42.46154,42.46154,42.46154
Philippines,PHL,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,36,36,36,36,36,36
Philippines,PHL,"Time to import, border compliance (hours)",IC.IMP.TMBC,72,72,72,72,120,120
Philippines,PHL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,96,96,96,96,96,96
Poland,POL,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,12.9,12.2,12.1,12,11.8,11.6
Poland,POL,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,12.9,12.2,12.1,12,11.8,11.6
Poland,POL,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,12.9,12.2,12.1,12,11.8,11.6
Poland,POL,Time required to start a business (days),IC.REG.DURS,37,37,37,37,37,37
Poland,POL,"Time required to start a business, female (days)",IC.REG.DURS.FE,37,37,37,37,37,37
Poland,POL,"Time required to start a business, male (days)",IC.REG.DURS.MA,37,37,37,37,37,37
Poland,POL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.67000007629395,3.96000003814697,3.25999999046326,2.44000005722046,2.00999999046326,2
Poland,POL,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,5.30000019073486,4.32999992370605,3.55999994277954,2.64000010490417,1.97000002861023,2.16000008583069
Poland,POL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,3.83999991416931,3.46000003814697,2.86999988555908,2.1800000667572,2.05999994277954,1.77999997138977
Poland,POL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,10.0900001525879,8.36999988555908,6.90999984741211,5.59999990463257,4.3899998664856,3.61999988555908
Poland,POL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,11.710000038147,9.35999965667725,7.65000009536743,6.21999979019165,5.05999994277954,4.46000003814697
Poland,POL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,9,7.71000003814697,6.44000005722046,5.19999980926514,3.97000002861023,3.08999991416931
Poland,POL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,18.8500003814697,16.75,14.4099998474121,11.9300003051758,9.85000038146973,8.26000022888184
Poland,POL,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,19,17.1900005340576,13.9799995422363,11.3500003814697,8.97999954223633,9.52999973297119
Poland,POL,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,18.7600002288818,16.5200004577637,14.6400003433228,12.2299995422363,10.3100004196167,7.67000007629395
Poland,POL,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,33.8600006103516,32.8300018310547,34.5099983215332,34.7999992370605,35.0900001525879,35.189998626709
Poland,POL,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,28.6599998474121,26.9400005340576,28.9500007629395,29.6599998474121,30.7299995422363,30.9799995422363
Poland,POL,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,38.7599983215332,38.3899993896484,39.7900009155273,39.689998626709,39.2200012207031,39.1800003051758
Poland,POL,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Poland,POL,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,3.1
Poland,POL,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.493829,..,3.425877,..,3.54,..
Poland,POL,"Time to export, border compliance (hours)",IC.EXP.TMBC,0,0,0,0,0,0
Poland,POL,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,0.5,0.5,0.5,0.5,0.5,0.5
Poland,POL,"Time to import, border compliance (hours)",IC.IMP.TMBC,0,0,0,0,0,0
Poland,POL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0.5,0.5,0.5,0.5,0.5,0.5
Portugal,PRT,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2.3,2.2,2.1,2.1,2,1.9
Portugal,PRT,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,2.3,2.2,2.1,2.1,2,1.9
Portugal,PRT,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,2.3,2.2,2.1,2.1,2,1.9
Portugal,PRT,Time required to start a business (days),IC.REG.DURS,6,6,6,6.5,6.5,6.5
Portugal,PRT,"Time required to start a business, female (days)",IC.REG.DURS.FE,6,6,6,6.5,6.5,6.5
Portugal,PRT,"Time required to start a business, male (days)",IC.REG.DURS.MA,6,6,6,6.5,6.5,6.5
Portugal,PRT,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,9.97999954223633,9.23999977111816,8.35999965667725,6.44999980926514,5.38000011444092,5.30999994277954
Portugal,PRT,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,11.1700000762939,9.63000011444092,8.59000015258789,6.46999979019165,5.53000020980835,5.61999988555908
Portugal,PRT,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,8.10000038146973,8.64000034332275,8,6.44000005722046,5.13000011444092,4.84000015258789
Portugal,PRT,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,15.2700004577637,13.9399995803833,12.25,9.92000007629395,8.22999954223633,7.21999979019165
Portugal,PRT,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,16.8099994659424,15.5100002288818,13.4399995803833,10.539999961853,8.64000034332275,8.25
Portugal,PRT,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,13.6899995803833,12.3900003433228,11.0900001525879,9.30000019073486,7.84000015258789,6.19999980926514
Portugal,PRT,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,15.0100002288818,13.2200002670288,11.789999961853,9.5,7.15000009536743,6.63000011444092
Portugal,PRT,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,15.1899995803833,13.4099998474121,11.6800003051758,10.8400001525879,8.28999996185303,7.6399998664856
Portugal,PRT,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,14.8699998855591,13.0799999237061,11.8800001144409,8.55000019073486,6.34000015258789,5.90000009536743
Portugal,PRT,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,34.2999992370605,33.5299987792969,33.1699981689453,33.9799995422363,34.1800003051758,34.2799987792969
Portugal,PRT,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,33.8499984741211,32.8199996948242,31.25,32.3400001525879,31.7000007629395,32.4500007629395
Portugal,PRT,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,34.75,34.2099990844727,35.0200004577637,35.5699996948242,36.5699996948242,36.0400009155273
Portugal,PRT,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Portugal,PRT,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,13.7
Portugal,PRT,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.560284,..,3.409367,..,3.64,..
Portugal,PRT,"Time to export, border compliance (hours)",IC.EXP.TMBC,0,0,0,0,0,0
Portugal,PRT,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,0.5,0.5,0.5,0.5,0.5,0.5
Portugal,PRT,"Time to import, border compliance (hours)",IC.IMP.TMBC,0,0,0,0,0,0
Portugal,PRT,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0.5,0.5,0.5,0.5,0.5,0.5
Puerto Rico,PRI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,1.3,1.3,1.3,0.8,1.3,1.2
Puerto Rico,PRI,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,1.3,1.3,1.3,0.8,1.3,1.2
Puerto Rico,PRI,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,1.3,1.3,1.3,0.8,1.3,1.2
Puerto Rico,PRI,Time required to start a business (days),IC.REG.DURS,6,6,5.5,5.5,5.5,5.5
Puerto Rico,PRI,"Time required to start a business, female (days)",IC.REG.DURS.FE,6,6,5.5,5.5,5.5,5.5
