,Country Name,Country Code,Series Name,Date,Value
20356,IDA total,IDA,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20357,IDA total,IDA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20358,IDA total,IDA,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20359,IDA total,IDA,Unemployment with basic education (% of total labor force with basic education),2017,..
20360,IDA total,IDA,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20361,IDA total,IDA,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20362,IDA total,IDA,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20363,IDA total,IDA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20364,IDA total,IDA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20365,IDA total,IDA,"Interest rate spread (lending rate minus deposit rate, %)",2017,7.60625
20366,IDA total,IDA,Average time to clear exports through customs (days),2017,..
20367,IDA total,IDA,Logistics performance index: Overall (1=low to 5=high),2017,..
20368,IDA total,IDA,"Time to export, border compliance (hours)",2017,86.33650155
20369,IDA total,IDA,"Time to export, documentary compliance (hours)",2017,74.88408662
20370,IDA total,IDA,"Time to import, border compliance (hours)",2017,116.9564414
20371,IDA total,IDA,"Time to import, documentary compliance (hours)",2017,93.01891631
20372,Late-demographic dividend,LTE,Cost of business start-up procedures (% of GNI per capita),2017,7.027083333
20373,Late-demographic dividend,LTE,"Cost of business start-up procedures, female (% of GNI per capita)",2017,7.027083333
20374,Late-demographic dividend,LTE,"Cost of business start-up procedures, male (% of GNI per capita)",2017,7.027083333
20375,Late-demographic dividend,LTE,Time required to start a business (days),2017,14.36875
20376,Late-demographic dividend,LTE,"Time required to start a business, female (days)",2017,14.45760417
20377,Late-demographic dividend,LTE,"Time required to start a business, male (days)",2017,14.31177083
20378,Late-demographic dividend,LTE,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20379,Late-demographic dividend,LTE,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20380,Late-demographic dividend,LTE,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20381,Late-demographic dividend,LTE,Unemployment with basic education (% of total labor force with basic education),2017,..
20382,Late-demographic dividend,LTE,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20383,Late-demographic dividend,LTE,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20384,Late-demographic dividend,LTE,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20385,Late-demographic dividend,LTE,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20386,Late-demographic dividend,LTE,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20387,Late-demographic dividend,LTE,"Interest rate spread (lending rate minus deposit rate, %)",2017,4.94225
20388,Late-demographic dividend,LTE,Average time to clear exports through customs (days),2017,..
20389,Late-demographic dividend,LTE,Logistics performance index: Overall (1=low to 5=high),2017,..
20390,Late-demographic dividend,LTE,"Time to export, border compliance (hours)",2017,43.21503933
20391,Late-demographic dividend,LTE,"Time to export, documentary compliance (hours)",2017,32.97731792
20392,Late-demographic dividend,LTE,"Time to import, border compliance (hours)",2017,46.54942356
20393,Late-demographic dividend,LTE,"Time to import, documentary compliance (hours)",2017,33.08195702
20394,Latin America & Caribbean,LCN,Cost of business start-up procedures (% of GNI per capita),2017,37.05757576
20395,Latin America & Caribbean,LCN,"Cost of business start-up procedures, female (% of GNI per capita)",2017,37.05757576
20396,Latin America & Caribbean,LCN,"Cost of business start-up procedures, male (% of GNI per capita)",2017,37.05757576
20397,Latin America & Caribbean,LCN,Time required to start a business (days),2017,31.93636364
20398,Latin America & Caribbean,LCN,"Time required to start a business, female (days)",2017,31.93575758
20399,Latin America & Caribbean,LCN,"Time required to start a business, male (days)",2017,31.93575758
20400,Latin America & Caribbean,LCN,Unemployment with advanced education (% of total labor force with advanced education),2017,6.581331365
20401,Latin America & Caribbean,LCN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,7.696618558
20402,Latin America & Caribbean,LCN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,5.369378328
20403,Latin America & Caribbean,LCN,Unemployment with basic education (% of total labor force with basic education),2017,11.36866764
20404,Latin America & Caribbean,LCN,"Unemployment with basic education, female (% of female labor force with basic education)",2017,13.74392594
20405,Latin America & Caribbean,LCN,"Unemployment with basic education, male (% of male labor force with basic education)",2017,10.00283014
20406,Latin America & Caribbean,LCN,Unemployment with intermediate education (% of total labor force with intermediate education),2017,11.51738174
20407,Latin America & Caribbean,LCN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,14.11133119
20408,Latin America & Caribbean,LCN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,9.440618554
20409,Latin America & Caribbean,LCN,"Interest rate spread (lending rate minus deposit rate, %)",2017,7.5
20410,Latin America & Caribbean,LCN,Average time to clear exports through customs (days),2017,..
20411,Latin America & Caribbean,LCN,Logistics performance index: Overall (1=low to 5=high),2017,..
20412,Latin America & Caribbean,LCN,"Time to export, border compliance (hours)",2017,62.30478515
20413,Latin America & Caribbean,LCN,"Time to export, documentary compliance (hours)",2017,51.56321452
20414,Latin America & Caribbean,LCN,"Time to import, border compliance (hours)",2017,63.72746455
20415,Latin America & Caribbean,LCN,"Time to import, documentary compliance (hours)",2017,77.67628685
20416,Latin America & Caribbean (excluding high income),LAC,Cost of business start-up procedures (% of GNI per capita),2017,34.63043478
20417,Latin America & Caribbean (excluding high income),LAC,"Cost of business start-up procedures, female (% of GNI per capita)",2017,34.63043478
20418,Latin America & Caribbean (excluding high income),LAC,"Cost of business start-up procedures, male (% of GNI per capita)",2017,34.63043478
20419,Latin America & Caribbean (excluding high income),LAC,Time required to start a business (days),2017,30.86521739
20420,Latin America & Caribbean (excluding high income),LAC,"Time required to start a business, female (days)",2017,30.86434783
20421,Latin America & Caribbean (excluding high income),LAC,"Time required to start a business, male (days)",2017,30.86434783
20422,Latin America & Caribbean (excluding high income),LAC,Unemployment with advanced education (% of total labor force with advanced education),2017,6.63359031
20423,Latin America & Caribbean (excluding high income),LAC,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,7.806453404
20424,Latin America & Caribbean (excluding high income),LAC,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,5.35114697
20425,Latin America & Caribbean (excluding high income),LAC,Unemployment with basic education (% of total labor force with basic education),2017,11.78123279
20426,Latin America & Caribbean (excluding high income),LAC,"Unemployment with basic education, female (% of female labor force with basic education)",2017,14.22108018
20427,Latin America & Caribbean (excluding high income),LAC,"Unemployment with basic education, male (% of male labor force with basic education)",2017,10.37924899
20428,Latin America & Caribbean (excluding high income),LAC,Unemployment with intermediate education (% of total labor force with intermediate education),2017,11.86228951
20429,Latin America & Caribbean (excluding high income),LAC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,14.55141194
20430,Latin America & Caribbean (excluding high income),LAC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,9.691163475
20431,Latin America & Caribbean (excluding high income),LAC,"Interest rate spread (lending rate minus deposit rate, %)",2017,7.684166667
20432,Latin America & Caribbean (excluding high income),LAC,Average time to clear exports through customs (days),2017,..
20433,Latin America & Caribbean (excluding high income),LAC,Logistics performance index: Overall (1=low to 5=high),2017,..
20434,Latin America & Caribbean (excluding high income),LAC,"Time to export, border compliance (hours)",2017,57.14521565
20435,Latin America & Caribbean (excluding high income),LAC,"Time to export, documentary compliance (hours)",2017,41.11594187
20436,Latin America & Caribbean (excluding high income),LAC,"Time to import, border compliance (hours)",2017,60.84913652
20437,Latin America & Caribbean (excluding high income),LAC,"Time to import, documentary compliance (hours)",2017,51.32436174
20438,Latin America & the Caribbean (IDA & IBRD countries),TLA,Cost of business start-up procedures (% of GNI per capita),2017,40.02333333
20439,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Cost of business start-up procedures, female (% of GNI per capita)",2017,40.02333333
20440,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Cost of business start-up procedures, male (% of GNI per capita)",2017,40.02333333
20441,Latin America & the Caribbean (IDA & IBRD countries),TLA,Time required to start a business (days),2017,33.69666667
20442,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Time required to start a business, female (days)",2017,33.696
20443,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Time required to start a business, male (days)",2017,33.696
20444,Latin America & the Caribbean (IDA & IBRD countries),TLA,Unemployment with advanced education (% of total labor force with advanced education),2017,6.582727545
20445,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,7.698420484
20446,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,5.37052675
20447,Latin America & the Caribbean (IDA & IBRD countries),TLA,Unemployment with basic education (% of total labor force with basic education),2017,11.36950416
20448,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment with basic education, female (% of female labor force with basic education)",2017,13.74616292
20449,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment with basic education, male (% of male labor force with basic education)",2017,10.0028967
20450,Latin America & the Caribbean (IDA & IBRD countries),TLA,Unemployment with intermediate education (% of total labor force with intermediate education),2017,11.51818963
20451,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,14.11341732
20452,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,9.440467166
20453,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Interest rate spread (lending rate minus deposit rate, %)",2017,7.5275
20454,Latin America & the Caribbean (IDA & IBRD countries),TLA,Average time to clear exports through customs (days),2017,..
20455,Latin America & the Caribbean (IDA & IBRD countries),TLA,Logistics performance index: Overall (1=low to 5=high),2017,..
20456,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Time to export, border compliance (hours)",2017,64.35577633
20457,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Time to export, documentary compliance (hours)",2017,54.47777777
20458,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Time to import, border compliance (hours)",2017,63.33354433
20459,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Time to import, documentary compliance (hours)",2017,83.65343933
20460,Least developed countries: UN classification,LDC,Cost of business start-up procedures (% of GNI per capita),2017,59.12444444
20461,Least developed countries: UN classification,LDC,"Cost of business start-up procedures, female (% of GNI per capita)",2017,59.12444444
20462,Least developed countries: UN classification,LDC,"Cost of business start-up procedures, male (% of GNI per capita)",2017,59.12222222
20463,Least developed countries: UN classification,LDC,Time required to start a business (days),2017,27.02222222
20464,Least developed countries: UN classification,LDC,"Time required to start a business, female (days)",2017,27.07777778
20465,Least developed countries: UN classification,LDC,"Time required to start a business, male (days)",2017,26.96666667
20466,Least developed countries: UN classification,LDC,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20467,Least developed countries: UN classification,LDC,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20468,Least developed countries: UN classification,LDC,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20469,Least developed countries: UN classification,LDC,Unemployment with basic education (% of total labor force with basic education),2017,..
20470,Least developed countries: UN classification,LDC,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20471,Least developed countries: UN classification,LDC,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20472,Least developed countries: UN classification,LDC,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20473,Least developed countries: UN classification,LDC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20474,Least developed countries: UN classification,LDC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20475,Least developed countries: UN classification,LDC,"Interest rate spread (lending rate minus deposit rate, %)",2017,9.419652701
20476,Least developed countries: UN classification,LDC,Average time to clear exports through customs (days),2017,..
20477,Least developed countries: UN classification,LDC,Logistics performance index: Overall (1=low to 5=high),2017,..
20478,Least developed countries: UN classification,LDC,"Time to export, border compliance (hours)",2017,92.57654837
20479,Least developed countries: UN classification,LDC,"Time to export, documentary compliance (hours)",2017,83.48897116
20480,Least developed countries: UN classification,LDC,"Time to import, border compliance (hours)",2017,121.3256228
20481,Least developed countries: UN classification,LDC,"Time to import, documentary compliance (hours)",2017,104.4221921
20482,Low & middle income,LMY,Cost of business start-up procedures (% of GNI per capita),2017,33.64732824
20483,Low & middle income,LMY,"Cost of business start-up procedures, female (% of GNI per capita)",2017,33.64885496
20484,Low & middle income,LMY,"Cost of business start-up procedures, male (% of GNI per capita)",2017,33.64427481
20485,Low & middle income,LMY,Time required to start a business (days),2017,24.43969466
20486,Low & middle income,LMY,"Time required to start a business, female (days)",2017,24.49698473
20487,Low & middle income,LMY,"Time required to start a business, male (days)",2017,24.38248092
20488,Low & middle income,LMY,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20489,Low & middle income,LMY,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20490,Low & middle income,LMY,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20491,Low & middle income,LMY,Unemployment with basic education (% of total labor force with basic education),2017,..
20492,Low & middle income,LMY,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20493,Low & middle income,LMY,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20494,Low & middle income,LMY,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20495,Low & middle income,LMY,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20496,Low & middle income,LMY,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20497,Low & middle income,LMY,"Interest rate spread (lending rate minus deposit rate, %)",2017,6.449886962
20498,Low & middle income,LMY,Average time to clear exports through customs (days),2017,..
20499,Low & middle income,LMY,Logistics performance index: Overall (1=low to 5=high),2017,..
20500,Low & middle income,LMY,"Time to export, border compliance (hours)",2017,71.65098387
20501,Low & middle income,LMY,"Time to export, documentary compliance (hours)",2017,64.81602326
20502,Low & middle income,LMY,"Time to import, border compliance (hours)",2017,95.04609547
20503,Low & middle income,LMY,"Time to import, documentary compliance (hours)",2017,79.0299123
20504,Low income,LIC,Cost of business start-up procedures (% of GNI per capita),2017,72.59259259
20505,Low income,LIC,"Cost of business start-up procedures, female (% of GNI per capita)",2017,72.59259259
20506,Low income,LIC,"Cost of business start-up procedures, male (% of GNI per capita)",2017,72.59259259
20507,Low income,LIC,Time required to start a business (days),2017,21.96296296
20508,Low income,LIC,"Time required to start a business, female (days)",2017,22.05555556
20509,Low income,LIC,"Time required to start a business, male (days)",2017,21.87037037
20510,Low income,LIC,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20511,Low income,LIC,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20512,Low income,LIC,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20513,Low income,LIC,Unemployment with basic education (% of total labor force with basic education),2017,..
20514,Low income,LIC,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20515,Low income,LIC,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20516,Low income,LIC,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20517,Low income,LIC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20518,Low income,LIC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20519,Low income,LIC,"Interest rate spread (lending rate minus deposit rate, %)",2017,9.419652701
20520,Low income,LIC,Average time to clear exports through customs (days),2017,..
20521,Low income,LIC,Logistics performance index: Overall (1=low to 5=high),2017,..
20522,Low income,LIC,"Time to export, border compliance (hours)",2017,106.168018
20523,Low income,LIC,"Time to export, documentary compliance (hours)",2017,96.6043636
20524,Low income,LIC,"Time to import, border compliance (hours)",2017,135.8580496
20525,Low income,LIC,"Time to import, documentary compliance (hours)",2017,133.2928356
20526,Lower middle income,LMC,Cost of business start-up procedures (% of GNI per capita),2017,31.35185185
20527,Lower middle income,LMC,"Cost of business start-up procedures, female (% of GNI per capita)",2017,31.35555556
20528,Lower middle income,LMC,"Cost of business start-up procedures, male (% of GNI per capita)",2017,31.34444444
20529,Lower middle income,LMC,Time required to start a business (days),2017,26.8462963
20530,Lower middle income,LMC,"Time required to start a business, female (days)",2017,26.90231481
20531,Lower middle income,LMC,"Time required to start a business, male (days)",2017,26.7912037
20532,Lower middle income,LMC,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20533,Lower middle income,LMC,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20534,Lower middle income,LMC,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20535,Lower middle income,LMC,Unemployment with basic education (% of total labor force with basic education),2017,..
20536,Lower middle income,LMC,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20537,Lower middle income,LMC,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20538,Lower middle income,LMC,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20539,Lower middle income,LMC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20540,Lower middle income,LMC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20541,Lower middle income,LMC,"Interest rate spread (lending rate minus deposit rate, %)",2017,7.05106409
20542,Lower middle income,LMC,Average time to clear exports through customs (days),2017,..
20543,Lower middle income,LMC,Logistics performance index: Overall (1=low to 5=high),2017,..
20544,Lower middle income,LMC,"Time to export, border compliance (hours)",2017,75.17601817
20545,Lower middle income,LMC,"Time to export, documentary compliance (hours)",2017,67.88511135
20546,Lower middle income,LMC,"Time to import, border compliance (hours)",2017,118.3080123
20547,Lower middle income,LMC,"Time to import, documentary compliance (hours)",2017,85.40535048
20548,Middle East & North Africa,MEA,Cost of business start-up procedures (% of GNI per capita),2017,19.84285714
20549,Middle East & North Africa,MEA,"Cost of business start-up procedures, female (% of GNI per capita)",2017,19.84285714
20550,Middle East & North Africa,MEA,"Cost of business start-up procedures, male (% of GNI per capita)",2017,19.84285714
20551,Middle East & North Africa,MEA,Time required to start a business (days),2017,21.2047619
20552,Middle East & North Africa,MEA,"Time required to start a business, female (days)",2017,21.5952381
20553,Middle East & North Africa,MEA,"Time required to start a business, male (days)",2017,20.92857143
20554,Middle East & North Africa,MEA,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20555,Middle East & North Africa,MEA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20556,Middle East & North Africa,MEA,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20557,Middle East & North Africa,MEA,Unemployment with basic education (% of total labor force with basic education),2017,..
20558,Middle East & North Africa,MEA,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20559,Middle East & North Africa,MEA,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20560,Middle East & North Africa,MEA,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20561,Middle East & North Africa,MEA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20562,Middle East & North Africa,MEA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20563,Middle East & North Africa,MEA,"Interest rate spread (lending rate minus deposit rate, %)",2017,..
20564,Middle East & North Africa,MEA,Average time to clear exports through customs (days),2017,..
20565,Middle East & North Africa,MEA,Logistics performance index: Overall (1=low to 5=high),2017,..
20566,Middle East & North Africa,MEA,"Time to export, border compliance (hours)",2017,56.3335715
20567,Middle East & North Africa,MEA,"Time to export, documentary compliance (hours)",2017,71.612914
20568,Middle East & North Africa,MEA,"Time to import, border compliance (hours)",2017,111.8699848
20569,Middle East & North Africa,MEA,"Time to import, documentary compliance (hours)",2017,91.9837075
20570,Middle East & North Africa (excluding high income),MNA,Cost of business start-up procedures (% of GNI per capita),2017,28.74615385
20571,Middle East & North Africa (excluding high income),MNA,"Cost of business start-up procedures, female (% of GNI per capita)",2017,28.74615385
20572,Middle East & North Africa (excluding high income),MNA,"Cost of business start-up procedures, male (% of GNI per capita)",2017,28.74615385
20573,Middle East & North Africa (excluding high income),MNA,Time required to start a business (days),2017,25.5
20574,Middle East & North Africa (excluding high income),MNA,"Time required to start a business, female (days)",2017,25.76923077
20575,Middle East & North Africa (excluding high income),MNA,"Time required to start a business, male (days)",2017,25.23076923
20576,Middle East & North Africa (excluding high income),MNA,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20577,Middle East & North Africa (excluding high income),MNA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20578,Middle East & North Africa (excluding high income),MNA,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20579,Middle East & North Africa (excluding high income),MNA,Unemployment with basic education (% of total labor force with basic education),2017,..
20580,Middle East & North Africa (excluding high income),MNA,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20581,Middle East & North Africa (excluding high income),MNA,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20582,Middle East & North Africa (excluding high income),MNA,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20583,Middle East & North Africa (excluding high income),MNA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20584,Middle East & North Africa (excluding high income),MNA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20585,Middle East & North Africa (excluding high income),MNA,"Interest rate spread (lending rate minus deposit rate, %)",2017,..
20586,Middle East & North Africa (excluding high income),MNA,Average time to clear exports through customs (days),2017,..
20587,Middle East & North Africa (excluding high income),MNA,Logistics performance index: Overall (1=low to 5=high),2017,..
20588,Middle East & North Africa (excluding high income),MNA,"Time to export, border compliance (hours)",2017,60.6309525
20589,Middle East & North Africa (excluding high income),MNA,"Time to export, documentary compliance (hours)",2017,99.64652333
20590,Middle East & North Africa (excluding high income),MNA,"Time to import, border compliance (hours)",2017,135.6753233
20591,Middle East & North Africa (excluding high income),MNA,"Time to import, documentary compliance (hours)",2017,116.8478458
20592,Middle East & North Africa (IDA & IBRD countries),TMN,Cost of business start-up procedures (% of GNI per capita),2017,27.39166667
20593,Middle East & North Africa (IDA & IBRD countries),TMN,"Cost of business start-up procedures, female (% of GNI per capita)",2017,27.39166667
20594,Middle East & North Africa (IDA & IBRD countries),TMN,"Cost of business start-up procedures, male (% of GNI per capita)",2017,27.39166667
20595,Middle East & North Africa (IDA & IBRD countries),TMN,Time required to start a business (days),2017,24
20596,Middle East & North Africa (IDA & IBRD countries),TMN,"Time required to start a business, female (days)",2017,24.25
20597,Middle East & North Africa (IDA & IBRD countries),TMN,"Time required to start a business, male (days)",2017,23.75
20598,Middle East & North Africa (IDA & IBRD countries),TMN,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20599,Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20600,Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20601,Middle East & North Africa (IDA & IBRD countries),TMN,Unemployment with basic education (% of total labor force with basic education),2017,..
20602,Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20603,Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20604,Middle East & North Africa (IDA & IBRD countries),TMN,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20605,Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20606,Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20607,Middle East & North Africa (IDA & IBRD countries),TMN,"Interest rate spread (lending rate minus deposit rate, %)",2017,..
20608,Middle East & North Africa (IDA & IBRD countries),TMN,Average time to clear exports through customs (days),2017,..
20609,Middle East & North Africa (IDA & IBRD countries),TMN,Logistics performance index: Overall (1=low to 5=high),2017,..
20610,Middle East & North Africa (IDA & IBRD countries),TMN,"Time to export, border compliance (hours)",2017,65.59740273
20611,Middle East & North Africa (IDA & IBRD countries),TMN,"Time to export, documentary compliance (hours)",2017,102.1598436
20612,Middle East & North Africa (IDA & IBRD countries),TMN,"Time to import, border compliance (hours)",2017,147.4639891
20613,Middle East & North Africa (IDA & IBRD countries),TMN,"Time to import, documentary compliance (hours)",2017,123.3491655
20614,Middle income,MIC,Cost of business start-up procedures (% of GNI per capita),2017,23.53653846
20615,Middle income,MIC,"Cost of business start-up procedures, female (% of GNI per capita)",2017,23.53846154
20616,Middle income,MIC,"Cost of business start-up procedures, male (% of GNI per capita)",2017,23.53269231
20617,Middle income,MIC,Time required to start a business (days),2017,25.08269231
20618,Middle income,MIC,"Time required to start a business, female (days)",2017,25.13081731
20619,Middle income,MIC,"Time required to start a business, male (days)",2017,25.03466346
20620,Middle income,MIC,Unemployment with advanced education (% of total labor force with advanced education),2017,..
20621,Middle income,MIC,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,..
20622,Middle income,MIC,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,..
20623,Middle income,MIC,Unemployment with basic education (% of total labor force with basic education),2017,..
20624,Middle income,MIC,"Unemployment with basic education, female (% of female labor force with basic education)",2017,..
20625,Middle income,MIC,"Unemployment with basic education, male (% of male labor force with basic education)",2017,..
20626,Middle income,MIC,Unemployment with intermediate education (% of total labor force with intermediate education),2017,..
20627,Middle income,MIC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,..
20628,Middle income,MIC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,..
20629,Middle income,MIC,"Interest rate spread (lending rate minus deposit rate, %)",2017,6.3175
20630,Middle income,MIC,Average time to clear exports through customs (days),2017,..
20631,Middle income,MIC,Logistics performance index: Overall (1=low to 5=high),2017,..
20632,Middle income,MIC,"Time to export, border compliance (hours)",2017,63.35361989
20633,Middle income,MIC,"Time to export, documentary compliance (hours)",2017,57.17459529
20634,Middle income,MIC,"Time to import, border compliance (hours)",2017,85.23552957
20635,Middle income,MIC,"Time to import, documentary compliance (hours)",2017,65.98594036
20636,North America,NAC,Cost of business start-up procedures (% of GNI per capita),2017,0.75
20637,North America,NAC,"Cost of business start-up procedures, female (% of GNI per capita)",2017,0.75
20638,North America,NAC,"Cost of business start-up procedures, male (% of GNI per capita)",2017,0.75
20639,North America,NAC,Time required to start a business (days),2017,3.55
20640,North America,NAC,"Time required to start a business, female (days)",2017,3.55
20641,North America,NAC,"Time required to start a business, male (days)",2017,3.55
20642,North America,NAC,Unemployment with advanced education (% of total labor force with advanced education),2017,3.044949272
20643,North America,NAC,"Unemployment with advanced education, female (% of female labor force with advanced education)",2017,3.079160365
20644,North America,NAC,"Unemployment with advanced education, male (% of male labor force with advanced education)",2017,3.002216768
20645,North America,NAC,Unemployment with basic education (% of total labor force with basic education),2017,7.524967964
20646,North America,NAC,"Unemployment with basic education, female (% of female labor force with basic education)",2017,8.679051203
20647,North America,NAC,"Unemployment with basic education, male (% of male labor force with basic education)",2017,6.914045176
20648,North America,NAC,Unemployment with intermediate education (% of total labor force with intermediate education),2017,6.024405661
20649,North America,NAC,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2017,5.907606137
20650,North America,NAC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2017,6.111763751
20651,North America,NAC,"Interest rate spread (lending rate minus deposit rate, %)",2017,..
20652,North America,NAC,Average time to clear exports through customs (days),2017,..
20653,North America,NAC,Logistics performance index: Overall (1=low to 5=high),2017,..
20654,North America,NAC,"Time to export, border compliance (hours)",2017,1.75
20655,North America,NAC,"Time to export, documentary compliance (hours)",2017,1.25
20656,North America,NAC,"Time to import, border compliance (hours)",2017,1.75
20657,North America,NAC,"Time to import, documentary compliance (hours)",2017,4.25
